oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106340947,340947,SACRAMENTO,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,95819,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 6,District 7,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,13456,,,,494,,6937,7013,,939,101,842,1062,1137,1969,2981,2769,2150,,2225,11419,306,114,1406,149,1815,7672,993,1707,94,10036,114,2715,33,106,,7,,,,939,,7071,644,6228,7,64732,4775,4437,3796,939,3,,8929,225,64,1180,58,8,239,436,2507,1,,188,20,2,93,,,1142,12801,7,6667,4017,2693,52,,261,,204,,56,1386,483,81,429,139,400,2,10,4711,496,995,160,809,585,1059,939,66,173,879,148,,2976,925,3531,1040,6,17,1,157,40,173,977,189,6,163,83,3486,180,44,444,1,81,13380,,,,,,,
106340950,340950,SACRAMENTO,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,95608,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 4,District 8,Carmichael/Fair Oaks/Gold River,Urban,20952,,,,,,9741,11211,,2158,198,1565,2149,1647,2920,4018,3179,3118,,2564,18104,284,107,1395,156,1956,14116,933,2203,86,15974,161,2963,101,19,1,18,,2,1,1711,1,13245,1927,5778,2,96538,9188,6466,2682,1711,905,,12789,438,259,2519,78,25,573,947,2763,2,,433,98,,28,,,2488,18462,2,8848,7451,3772,60,1,526,,283,,11,2837,834,151,965,475,525,22,19,3667,1243,1712,424,582,978,1888,1893,6,276,2343,112,,5210,1627,1822,1471,7,10,10,252,77,539,1541,312,43,508,257,7098,168,39,770,,97,20046,,,,,,,
106340951,340951,SACRAMENTO,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DR,SACRAMENTO,95823,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,8931,727,,,,,3970,5688,,1127,94,814,1195,873,1378,1687,1232,1258,,1996,7607,55,69,1569,151,1724,3121,239,2331,454,7650,39,843,30,8,,3,,2,,1083,,5873,113,3672,,92467,720,5851,1997,1083,7,,6223,376,22,843,48,6,173,339,1447,1,,146,15,1,10,8,,900,8728,30,3440,4485,1505,42,,83,,89,2,12,1645,184,61,726,134,251,5,7,1117,474,924,160,285,526,1216,1126,2,124,633,42,16,2281,1082,263,1034,,,,143,5,138,494,39,6,136,90,3726,221,5,262,1,33,9357,,,,,,,
106341006,341006,SACRAMENTO,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BLVD,SACRAMENTO,95817,University of California,Teaching,500+,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,30545,,,,209,,16114,14640,,5077,1998,2271,3423,2780,3723,4908,4004,2569,1,3455,26629,670,202,2214,302,3600,14862,794,7280,1500,20353,2210,4914,582,84,616,54,9,71,6,1855,,19485,653,10616,,210773,15739,4453,5568,1855,3132,7,20514,443,440,2285,112,100,708,857,4523,,6,579,132,7,48,,,1688,29066,,10251,11589,7810,156,1,795,,152,,,2947,2235,479,1165,502,964,73,18,3598,1401,2685,418,1204,1172,1979,2150,363,511,5707,1172,11,6639,1696,2918,2835,52,111,87,378,376,1172,2904,1051,267,800,755,7986,727,,1165,2,481,29106,,,,,,,
106341051,341051,SACRAMENTO,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVE,SACRAMENTO,95816,Non-profit Corporation (incl. Church-related),Teaching,500+,District 6,District 7,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,33206,,,,,,13945,19259,2,8206,1388,3374,4308,1971,2860,4113,3955,3031,,7597,24828,781,227,3393,898,4000,16262,617,7054,755,22494,416,3769,584,48,16,17,2,121,1,5735,3,12340,2369,18497,,147384,8650,11508,7307,5735,,6,23838,420,379,1737,120,129,466,711,4803,,3,478,109,2,11,,,1279,31927,,9727,12226,9165,113,,1513,,416,46,,3165,1075,265,1028,318,1017,22,19,4623,1290,2300,350,1713,809,6187,6075,284,497,1679,490,,3954,5698,3723,2359,24,51,5,303,165,521,2202,838,138,475,372,11833,545,198,864,1,194,31949,,,,,,,
106342344,342344,SACRAMENTO,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,6600 BRUCEVILLE RD,SACRAMENTO,95823,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,18460,,,,,,7994,10466,,2930,175,1807,2640,1438,1834,2638,2678,2318,2,3839,14387,234,123,3584,412,3048,6857,256,3592,588,13749,782,294,336,378,,,10,33,,2877,1,10782,73,7605,,73434,1745,11277,1921,2877,640,,12854,499,51,1330,,36,212,713,2396,8,,331,27,,2,1,,1524,16936,,6706,3169,8183,21,,28,,353,,,3414,755,88,757,145,209,8,,2298,736,1405,145,253,521,3163,2917,16,163,1396,71,,5208,2887,1338,1742,4,7,4,639,104,344,931,149,120,483,634,3113,753,1,227,,36,18196,,,,,,,
106342392,342392,SACRAMENTO,SIERRA VISTA HOSPITAL,8001 BRUCEVILLE RD,SACRAMENTO,95823,Investor - Corporation,Teaching,150-199,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,,,5136,,,,2474,2660,2,,1069,1401,1220,676,513,236,20,,1,810,3912,414,38,360,,972,2546,2,1187,31,220,7,4863,4,41,,,,1,,,,,4863,273,,57462,5,5127,4,,,,4544,27,4,,346,2,208,,,,,,,,,5,,,5136,,534,2112,1923,,482,25,55,1,4,,,,,,5132,2,,,,,1,,1,,,,,,,,,723,,,,,,,,,,,,,,,4413,,1,998,2,32,4103,,,,,,,
106344011,344011,SACRAMENTO,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,2150 STOCKTON BLVD,SACRAMENTO,95817,City or County,Teaching,50-99,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,,,100,,,,55,45,,,,16,30,21,18,,,,15,16,78,6,,,,32,37,14,17,,2,2,90,,,,,,6,,,,,91,9,,13066,,100,,,,,58,11,,4,19,2,1,,,,,,4,1,,,,,100,,,,,,,,,,100,,,,,,100,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,36,,,64,,,,,,,
106344017,344017,SACRAMENTO,SUTTER CENTER FOR PSYCHIATRY,7700 FOLSOM BLVD,SACRAMENTO,95826,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 6,District 7,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,,,2768,,,,1189,1579,,42,1103,550,437,249,244,98,38,,7,555,2082,131,17,133,56,314,1629,101,420,98,333,31,2379,2,20,2,,,1,,,,,2239,529,,22021,3,2587,177,,,1,2550,37,2,2,69,5,86,,,,,1,3,1,12,,,4,2764,,306,720,945,2,,747,,48,,,2,,,,2732,,,,,,,,,,33,,,,,1,,91,,,,,,,,,7,,,,,,2650,20,31,446,,20,2271,,,,,,,
106344021,344021,SACRAMENTO,HERITAGE OAKS HOSPITAL,4250 AUBURN BLVD,SACRAMENTO,95841,Investor - Limited Liability Company,Teaching,100-149,District 6,District 7,Arcade/Arden/Town and Country Village,Urban,,,3752,,,,1862,1889,1,,788,789,776,528,497,277,83,14,,657,3086,9,28,146,,700,2480,1,397,,688,,2693,,371,,,,,,,,,2690,1062,,39825,3746,6,,,,,3180,60,33,,218,5,243,1,,,,,12,,,,,,3752,,624,1523,1051,1,534,1,,18,,,,,,,3752,,,,,,,,,,,,,,,,,310,,,,,,,,,2,,,,,,3440,,9,973,,21,2749,,,,,,,
106344029,344029,SACRAMENTO,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DR,FOLSOM,95630,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 1,District 6,Folsom/Orangevale,Urban,7515,,,,,,3225,4290,,717,47,439,886,601,942,1200,1219,1464,,584,6842,89,53,547,28,299,5745,284,518,41,6647,29,84,12,13,,10,,4,,716,,5630,42,1843,,27200,3362,2454,978,716,5,,4806,334,60,657,31,18,138,189,1100,,1,151,28,,2,,,696,6819,,3379,1314,2530,15,,187,,78,,12,1309,115,55,329,168,224,4,6,936,327,985,173,350,390,752,717,,112,551,11,1,1927,690,181,683,1,2,,122,5,101,555,58,6,93,52,2858,181,2,163,2,56,7292,,,,,,,
106344035,344035,SACRAMENTO,VIBRA HOSPITAL OF SACRAMENTO,330 MONTROSE DR,FOLSOM,95630,Investor - Limited Liability Company,Teaching,50-99,District 1,District 6,Folsom/Orangevale,Urban,405,,,,,,227,178,,,,,19,54,74,126,85,37,10,84,311,10,16,39,,47,220,83,,,,,404,1,,,,,,,,,,178,227,,16733,,,405,,,,4,72,30,175,1,1,3,33,81,,,3,,2,,,,24,381,,192,87,124,2,,,,,,,17,,,1,,3,,,2,317,7,8,9,7,,,,,23,11,,262,,12,2,,,,,,3,1,,,96,1,13,15,,,,3,402,,,,,,,
106344114,344114,SACRAMENTO,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2425 STOCKTON BLVD,SACRAMENTO,95817,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,973,,,,75,,594,454,,476,564,,,,,,,,8,371,615,62,16,98,,76,589,73,146,50,741,9,269,,,12,,,,17,,,,,1048,,7110,,8,1039,,,1,1031,,9,1,1,,2,,,,1,,,,1,2,,,1048,,,32,398,,,514,,103,1,,2,5,,1,,39,,,3,2,73,26,302,6,,,207,13,329,40,,48,,8,66,,,2,2,,208,543,6,1,7,7,147,3,,,82,75,891,,,,,,,
106344170,344170,SACRAMENTO,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,4741 ENGLE RD,CARMICHAEL,95608,Investor - Corporation,Teaching,1-49,District 6,District 8,Arcade/Arden/Town and Country Village,Urban,,,362,,,,198,164,,,16,99,109,68,42,28,,,,57,305,,,23,,118,198,23,,,,,362,,,,,,,,,,,337,25,,5289,,362,,,,,323,7,,,1,,30,,,,,,1,,,,,,362,,,362,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,21,,,341,,,,,,,
106344188,344188,SACRAMENTO,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,2600 STOCKTON BLVD,SACRAMENTO,95817,Investor - Corporation,Teaching,1-49,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,,,258,,,,144,114,,,,72,91,42,28,17,,,8,32,226,,,16,,90,105,15,32,,,,258,,,,,,,,,,,258,,,4800,2,256,,,,,255,,,,,,,,,,,,,,3,,,,258,,,258,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,18,,1,33,,,224,,,,,,,
106344210,344210,SACRAMENTO,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",1400 EXPO PKWY,SACRAMENTO,95815,Investor - Limited Liability Company,Teaching,100-149,District 6,District 7,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,,,6,,,,2,4,,,,,,,,,,,6,,,6,,,,,,6,,,,,6,,,,,,,,,,,6,,,26,1,5,,,,,5,,,,1,,,,,,,,,,,,,,6,,,4,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,,,5,,,,,,,
106350784,350784,SAN BENITO,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DR,HOLLISTER,95023,District,Small/Rural,50-99,District 12,District 30,Hollister/Paicines/Panoche/San Juan Bautista,Rural,2538,152,,,,,1052,1637,1,433,38,286,282,191,254,326,383,497,,1491,1138,61,,62,,15,1187,18,1408,,2127,,2,,1,148,,,,1,411,,1557,1,1132,,9754,1629,18,632,411,,,1950,122,12,176,13,1,59,82,252,,1,21,1,,,,,197,2493,,1064,979,626,6,,,,14,1,,392,20,18,95,52,49,,,188,100,271,54,53,131,440,426,,224,166,10,1,579,421,52,139,,,,28,2,31,88,7,,23,13,1168,139,1,52,,16,2621,,,,,,,
106361110,361110,SAN BERNARDINO,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,92315,District,Small/Rural,1-49,District 23,District 33,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,140,2,,,,,63,79,,,,,22,15,18,36,20,19,12,19,112,11,,,,,113,15,,14,139,2,,1,,,,,,,,,36,,106,,662,95,2,45,,,,87,4,12,10,5,,7,2,6,,,3,1,,5,,,19,123,,65,58,14,1,,1,,3,,,12,1,1,6,45,1,,,15,24,12,2,,9,,,,6,6,1,1,42,,,,,,,,,,,,,2,,98,,,9,,,133,,,,,,,
106361144,361144,SAN BERNARDINO,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,91710,Investor - Corporation,Small/Rural,100-149,District 20,District 52,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,Urban,4003,,,,,,2035,1968,,,59,276,415,618,739,755,572,568,1,2135,1850,18,14,410,,310,3136,24,85,24,3890,38,2,31,17,,2,,23,,,,3987,,16,,18564,25,3978,,,,,2480,119,4,336,6,60,266,238,374,,12,58,49,1,,,,43,3960,,1376,1763,715,12,,14,,85,38,,1125,62,23,259,63,124,4,6,598,206,670,65,128,289,34,,,73,271,2,1,498,4,258,555,,,1,20,1,85,145,9,,51,84,2019,273,1,108,,30,3864,,,,,,,
106361166,361166,SAN BERNARDINO,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,91763,Investor - Limited Liability Company,Small/Rural,100-149,District 20,District 52,Montclair/Ontario Northwest/Upland South,Urban,2851,,,,,,1243,1608,,333,57,366,436,310,381,415,318,235,,1816,1033,2,,126,,246,2300,12,77,90,2475,5,8,31,1,,,,,2,329,,2138,7,706,,11196,2112,383,27,329,,,1801,93,1,433,1,,170,150,149,,,33,18,2,,,,123,2728,,757,1745,275,,,6,,45,23,,896,30,9,96,12,77,,4,202,105,340,53,33,115,432,329,,16,102,,,661,324,173,289,,,,24,1,78,34,4,3,26,29,1102,103,1,84,,11,2755,,,,,,,
106361223,361223,SAN BERNARDINO,KAISER FOUNDATION HOSPITAL - FONTANA,9961 SIERRA AVE,FONTANA,92335,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 20,District 47,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,37363,,,,,,15346,22017,,8715,976,4281,5485,2521,3281,4603,4375,3119,7,18464,18565,334,121,2260,262,4007,11662,672,18204,175,26570,704,2300,108,18,,177,,13,32,7441,,16105,933,20325,,154213,5163,20764,3992,7441,,3,27502,498,83,1362,1,18,246,1446,5646,,,457,83,,8,13,,2055,35308,,9991,5242,21456,32,,73,,422,147,,5476,1227,288,1442,278,689,20,16,3625,1180,3233,269,835,994,7831,7624,98,401,1485,352,,4298,7332,2772,3382,19,59,6,1442,138,552,1460,719,191,607,487,13705,194,10,177,,76,37100,,,,,,,
106361246,361246,SAN BERNARDINO,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,92354,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 23,District 40,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,22207,,,,850,,11938,11119,,,365,2015,2693,2898,4221,4980,3613,2272,,9313,13602,142,,1268,285,2777,13322,105,4729,571,17170,1738,2639,764,156,559,9,3,14,5,,,16269,422,6366,,148358,11090,5664,4577,,1726,,12706,531,681,2092,34,18,616,1089,4799,,24,360,96,2,6,,3,1206,21851,,9043,8147,4085,87,1,597,8,1022,67,,2978,1933,417,1172,366,874,100,25,4526,746,2608,354,847,1219,148,,109,511,3603,521,,3044,17,3436,3028,41,115,51,547,195,792,2103,799,177,698,698,6618,698,,657,7,291,22102,,,,,,,
106361266,361266,SAN BERNARDINO,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL RD,LAKE ARROWHEAD,92352,District,Small/Rural,1-49,District 23,District 33,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,Rural,286,4,,,,,140,150,,,,18,33,29,52,64,39,51,4,48,213,29,,,,,247,19,24,,284,,1,4,,1,,,,,,,274,1,15,,1047,,286,4,,,,225,21,,22,2,,18,2,,,,,,,,,,13,277,,132,111,40,3,,1,,3,,,71,,1,12,3,2,,,8,30,56,37,14,18,,,,12,26,,,6,,4,9,,,,,,21,25,,,1,,196,28,,2,,3,285,,,,,,,
106361274,361274,SAN BERNARDINO,KINDRED HOSPITAL - ONTARIO,550 N MONTEREY AVE,ONTARIO,91764,Investor - Limited Liability Company,Small/Rural,50-99,District 20,District 52,Montclair/Ontario Northwest/Upland South,Urban,518,,,,,,297,221,,,,16,32,57,104,133,124,52,,210,291,17,,25,,56,198,12,227,,,,517,,1,,,,,,,,,,518,,26087,,,518,,,,22,32,42,163,1,,7,170,75,,,6,,,,,,,518,,85,162,242,4,,25,,,,,42,,,6,2,4,,,13,386,18,10,7,12,,,,,14,4,,267,,41,38,,,,,,10,3,,,8,,151,,1,1,,2,514,,,,,,,
106361308,361308,SAN BERNARDINO,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,92373,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 23,District 40,Mentone/Redlands South/Yucaipa,Urban,11665,180,331,,2,,5090,7088,,1801,102,1265,1428,744,1292,1974,1939,1633,,3304,8785,89,40,314,41,652,7859,148,2784,340,9406,168,141,479,2,187,1,,3,21,1770,,6831,27,5320,,50814,6763,1384,2253,1770,,8,7677,263,27,1357,48,2,194,482,1863,,6,228,22,,9,,,536,11642,,4866,2825,4237,55,,,,195,,,1761,344,63,493,538,207,3,8,1020,445,1099,127,916,486,1858,1800,16,129,800,64,1,2889,1787,530,1086,3,12,,131,20,194,1333,151,54,196,428,3045,319,13,142,,38,11985,,,,,,,
106361318,361318,SAN BERNARDINO,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO RD,UPLAND,91786,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 25,District 41,Montclair/Ontario Northwest/Upland South,Urban,17606,,,,,,7866,9738,2,2110,129,1438,2101,1514,2261,3040,2770,2243,,7510,9434,662,26,1046,94,1460,6576,133,8105,166,13355,964,112,936,16,2,4,1,13,138,2065,,12480,37,5089,,88443,6506,7407,1627,2065,,1,11803,332,289,1757,128,7,337,776,1849,,19,295,11,2,1,,,147,17459,,6982,4446,5662,44,,154,,226,78,14,2744,733,192,721,192,302,6,9,2786,704,2104,266,304,970,2172,2081,30,230,976,84,,3853,2064,2062,1972,11,4,2,631,57,294,802,169,34,514,235,3891,1011,59,179,10,154,17204,,,,,,,
106361323,361323,SAN BERNARDINO,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DR,SAN BERNARDINO,92411,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 23,District 40,Muscoy/San Bernardino Central,Urban,7845,56,3875,,,1,5328,6449,,2060,398,2413,2288,1389,1360,1038,488,343,,7018,4742,17,,151,28,2120,8373,50,580,475,8704,47,1070,16,9,118,1,1,,1,1810,,6676,608,4481,12,67943,4055,4263,1649,1810,,,9987,221,45,312,2,,324,226,571,,2,27,56,,4,,,55,11722,,1912,8753,807,2,,41,1,239,6,16,1021,95,87,292,3885,79,2,2,592,341,721,102,34,329,2041,1897,,90,164,3,,3283,1770,374,547,1,3,,129,8,151,135,44,5,86,55,5018,168,21,2426,,36,9294,,,,,,,
106361339,361339,SAN BERNARDINO,ST. BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,92404,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 23,District 40,Highland/San Bernardino East,Urban,13211,,,,,,6385,6826,,476,123,933,1321,1496,2343,2925,2159,1435,,5758,7414,39,14,344,47,2144,7734,66,2098,764,11527,68,848,299,19,,,1,10,,439,,9899,136,3162,14,70001,9880,94,2798,439,,,7484,262,103,1568,22,4,545,624,2216,,,263,120,,,,,219,12992,,5591,5795,1579,20,,48,,101,44,33,1665,447,121,1192,117,481,3,6,2893,767,1633,310,369,978,576,474,15,354,792,18,,2694,430,1927,1719,1,11,,239,49,331,676,211,1,289,285,3960,388,25,491,,34,12661,,,,,,,
106361343,361343,SAN BERNARDINO,ST. MARY MEDICAL CENTER - APPLE VALLEY,18300 US HIGHWAY 18,APPLE VALLEY,92307,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 21,District 33,Apple Valley/Hesperia East,Urban,13467,,,,,,5980,7485,2,1730,168,1351,1380,1190,1923,2354,2020,1351,,4386,8915,166,13,146,41,1927,8759,144,2293,144,11480,292,116,14,23,6,1,1,5,1,1528,,9661,9,3797,,66144,9588,900,1443,1528,,8,7796,373,28,885,18,28,627,550,2870,,12,274,1,2,1,,2,191,13276,,4709,5650,2648,20,,204,5,170,13,48,2269,232,66,581,78,312,5,5,2446,534,1376,161,379,685,1712,1643,5,257,695,25,1,1188,1526,2124,1063,1,16,,125,27,261,721,68,7,235,176,5129,800,4,151,,72,13240,,,,,,,
106361370,361370,SAN BERNARDINO,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,92395,Investor - Limited Liability Company,Small/Rural,100-149,District 21,District 33,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,6534,,,,,,2425,4109,,1348,130,1085,939,596,768,814,529,325,,2972,3549,13,35,129,36,1276,4767,7,262,22,4782,391,1,8,2,,,,2,,1348,,5173,1,1360,,21385,5171,6,8,1348,,1,4974,159,2,321,12,55,410,206,303,,1,91,,,,,,122,6412,,1445,3838,1026,8,,73,,144,,,807,199,25,236,93,131,2,4,414,277,529,61,267,354,1446,1348,1,71,262,7,,2063,1361,236,340,,17,,255,17,101,399,17,5,41,31,1538,113,11,128,,35,6360,,,,,,,
106361458,361458,SAN BERNARDINO,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,92363,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 16,District 33,Big River/Needles,Frontier,310,,,,,,158,152,,,,12,49,36,62,69,44,32,6,50,260,,42,,,,256,12,,,307,,,,,,2,,1,,,,278,,32,,730,19,287,4,,,,240,22,,13,1,,22,6,,,,6,,,,,,7,303,,123,142,33,1,,5,1,5,,,33,1,5,17,2,4,,1,48,44,51,28,1,42,,,,19,14,,,7,,3,9,,,1,,,13,4,,,1,,272,,,2,,50,258,,,,,,,
106362041,362041,SAN BERNARDINO,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER RD,JOSHUA TREE,92252,Investor - Limited Liability Company,Small/Rural,150-199,District 16,District 42,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,1979,132,,,,,867,1243,1,301,38,255,237,108,289,373,290,220,,309,1640,162,11,46,21,159,1540,68,240,26,1665,17,70,9,10,39,,,1,,300,,1416,,695,,11198,1340,371,97,300,,3,1387,113,2,112,41,1,155,70,140,,66,17,2,1,1,3,,85,2026,,512,1071,472,1,,30,9,16,,,316,12,11,122,25,38,,2,229,197,158,40,17,82,354,301,1,31,158,17,,552,317,67,75,,,,11,,23,74,9,3,21,2,938,19,6,1,1,24,2079,,,,,,,
106364014,364014,SAN BERNARDINO,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,1710 BARTON RD,REDLANDS,92373,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 23,District 40,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,,,2844,436,,,1473,1807,,80,1468,496,366,267,267,252,62,22,,1388,1870,22,,78,23,388,2080,24,565,122,209,367,2690,,14,,,,,,,,,2459,821,,22773,,2757,523,,,,3116,16,15,7,15,,99,,4,,7,,1,,,,,,3280,,268,1572,1257,1,,56,,126,,,,,,,3279,,,,,,,,,,,,,,,,1,567,,,,,,,,,,,,,,,2713,,1,190,1,16,3072,,,,,,,
106364050,364050,SAN BERNARDINO,CANYON RIDGE HOSPITAL,5353 G ST,CHINO,91710,Investor - Corporation,Small/Rural,150-199,District 20,District 52,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,Urban,,,6383,,,,2598,3784,1,,3013,1170,610,522,419,363,198,88,,2355,3784,244,15,215,,517,5029,3,604,,570,120,5495,6,,,,,192,,,,,5500,883,,42696,,6383,,,,,5635,100,,80,1,6,554,,1,,,,6,,,,,,6382,1,432,1247,4131,,317,205,,49,,2,,,,,6379,3,,,,,1,,,,,,,,,,,272,,,,,,,,,,,,,,,6111,,15,381,,79,5908,,,,,,,
