oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106074017,074017,CONTRA COSTA,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON RD,SAN RAMON,94583,Investor - Corporation,Small/Rural,100-149,District 7,District 16,Alamo/Danville/Diablo/San Ramon,Urban,3842,,,,,,1683,2159,,260,20,103,323,286,356,562,852,1080,,207,3453,182,,598,28,170,2475,112,443,16,3546,17,5,7,14,4,1,1,,,247,,2854,3,985,,17484,1342,1707,546,247,,,2222,54,6,476,18,1,61,86,810,,3,102,3,,,,,466,3373,3,1916,176,1379,81,,13,2,4,271,,427,106,30,209,64,121,2,8,609,258,516,65,337,162,259,251,3,97,298,20,,988,245,286,454,2,,,22,4,49,432,56,6,95,84,1011,108,8,1,,52,3781,,,,,,,
106074039,074039,CONTRA COSTA,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT ST,CONCORD,94520,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 7,District 14,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Urban,,,3101,,,,1215,1886,,46,1571,442,285,210,224,218,95,,10,601,2353,147,19,230,16,292,1559,149,777,59,526,1,2573,,,,,,,1,,,,2471,630,,18300,2692,404,3,,,2,2675,48,24,3,,2,335,,,,,,10,,1,3,,,3101,,412,751,1644,,,237,,57,,,,,,,3092,2,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,3099,2,2,91,,28,2980,,,,,,,
106074097,074097,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 7,District 11,Brentwood Central and West/Oakley,Urban,10532,,,,,,4217,6315,,1880,67,940,1432,643,998,1325,1722,1524,1,2414,8058,60,28,1242,91,1716,4783,54,2493,125,8093,116,252,69,156,,,,,12,1834,,5920,29,4583,,37175,1388,6686,623,1834,,1,6858,358,30,648,,,98,239,2094,,,173,4,,4,25,1,912,9620,,4126,1206,5078,11,,7,,104,,,1895,266,88,247,74,173,2,4,1231,466,972,111,146,330,1963,1878,8,147,493,38,,2732,1849,390,992,6,1,,538,18,168,418,54,39,167,238,2624,298,3,61,,15,10453,,,,,,,
106084001,084001,DEL NORTE,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,95531,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 2,District 2,Crescent City/Gasquet/Klamath/Smith River,Rural,2188,,,,139,,1025,1302,,285,49,198,198,122,255,430,459,331,,212,2067,48,96,43,12,18,1931,22,124,81,1848,16,87,45,1,64,1,,20,,245,,1565,6,756,,10163,914,722,397,245,49,,1517,108,57,145,4,24,77,83,304,,,4,1,,3,,,194,2133,,1035,697,305,10,,214,,66,,,567,21,22,80,31,41,,,273,115,205,48,70,54,258,252,,25,231,34,,308,240,23,151,,,,43,3,60,219,5,8,40,5,1170,52,6,46,,326,1949,,,,,,,
106090793,090793,EL DORADO,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVE,SOUTH LAKE TAHOE,96150,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 1,District 5,South Lake Tahoe,Rural,1914,6,,,,,895,1025,,367,29,140,271,139,185,312,295,182,,306,1507,107,,46,,21,1633,116,80,24,1200,405,10,5,,6,,,4,1,289,,1174,,746,,7089,1090,48,418,289,75,,1576,57,12,102,3,2,19,43,70,,10,8,10,8,,,,136,1784,,635,512,600,5,,91,,67,10,,180,26,10,52,61,17,,1,116,183,227,40,112,40,302,307,,19,217,10,,375,286,24,152,1,1,,23,,35,218,13,8,28,7,722,27,1,24,4,341,1550,,,,,,,
106090933,090933,EL DORADO,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,95667,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,4691,,,,,,2199,2492,,366,26,297,364,280,460,867,1007,1023,1,353,4279,59,32,24,,25,4118,72,394,26,3714,547,13,42,10,,,,2,15,348,,3741,2,941,7,18143,2451,1328,429,348,134,1,3025,174,5,574,10,14,77,131,507,,,162,4,1,7,,,435,4256,,1856,1234,1375,10,,163,,32,7,14,701,95,14,193,153,74,3,4,663,462,606,102,177,211,385,366,1,48,423,8,2,953,344,217,418,1,,1,21,2,100,306,21,8,85,276,1876,62,,123,1,19,4548,,,,,,,
106094002,094002,EL DORADO,TELECARE EL DORADO COUNTY P.H.F.,935B SPRING ST,PLACERVILLE,95667,Investor - Corporation,Small/Rural,1-49,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,,,299,,,,162,137,,,,100,103,36,30,20,,,10,25,272,2,,,,17,237,14,31,,2,,297,,,,,,,,,,,,299,,3856,,299,,,,,281,5,,,1,2,9,,,,,1,,,,,,,299,,,265,,,32,,,,2,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,2,,,4,293,,,,,,,
106100005,100005,FRESNO,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,93611,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 8,District 23,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,22533,,,,,,8432,14101,,4633,178,2826,3261,1486,1896,2821,2806,2626,,8392,14054,87,279,1985,74,955,17944,49,1036,211,17648,26,28,174,25,3,,,1,3,4625,,12096,3,10434,,96978,12151,4400,1314,4625,2,41,15031,480,401,1548,102,1,370,584,3544,,4,420,39,,3,6,,653,21880,,7230,6720,7782,37,,329,,435,,,1753,621,164,1065,163,332,13,19,1916,1175,2240,325,381,1204,4921,4632,10,253,1208,137,1,1796,4534,1165,2103,6,10,1,180,114,383,1121,131,23,437,296,9783,450,,167,1,60,22305,,,,,,,
106100697,100697,FRESNO,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVE,COALINGA,93210,Investor - Limited Liability Company,Small/Rural,100-149,District 12,District 31,Coalinga,Rural,637,92,,,,,352,377,,,,48,97,119,112,167,109,71,6,420,306,3,,,,22,695,12,,,714,,2,7,,6,,,,,,,10,,719,,9971,23,694,12,,,,509,34,2,43,25,24,51,2,8,,,2,,10,19,,,133,595,1,74,208,200,5,,1,,15,222,4,98,5,14,59,27,23,1,1,81,75,80,52,23,102,,,,40,41,5,2,466,1,,,,,,,,4,1,,1,12,,239,5,,2,,5,722,,,,,,,
106100717,100717,FRESNO,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,2823 FRESNO ST,FRESNO,93721,Non-profit Corporation (incl. Church-related),Teaching,500+,District 14,District 31,Fresno West Central,Urban,41220,88,2155,,713,,20977,23198,1,4905,1155,5198,5968,4995,6250,7290,5180,3235,,21815,22235,126,404,2934,124,4110,33589,80,2341,594,32819,214,3322,1109,710,1577,1,,346,41,4037,,26774,875,16527,,296985,22810,8257,5802,4037,3132,138,27153,637,945,3258,152,439,2113,1280,7303,,10,571,246,,39,30,,1218,42958,,12796,22158,5763,222,131,1942,,1164,,,3278,1365,214,3172,3356,1267,56,65,6009,2028,3577,659,1188,1839,5097,4246,76,798,5366,517,3,4633,3951,4266,4974,27,52,19,471,174,1212,2608,983,137,931,496,18469,773,59,2347,12,163,41595,,,,,,,
106100797,100797,FRESNO,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,93654,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 14,District 31,Orange Cove/Parlier/Reedley/Squaw Valley/Tivy Valley/Wonder Valley,Rural,2843,203,,,,,879,2167,,1263,81,728,502,98,92,92,90,100,,2567,399,80,,25,,12,2208,86,715,,1531,25,188,8,,33,,,,,1261,,252,71,2718,5,10829,234,360,1191,1261,,,2647,79,1,71,1,,27,8,182,,22,6,,,,2,,72,2974,,225,2307,456,,,13,,43,,2,40,13,,32,10,11,1,1,67,69,34,8,21,63,1308,1263,,44,34,26,1,1313,1284,21,2,,,,38,,7,1,4,,4,1,362,9,1,18,,,3027,,,,,,,
106100899,100899,FRESNO,ST. AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,93720,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 8,District 23,Fresno North Central,Urban,26402,,,,,,10759,15643,,3974,258,2858,3057,1939,2566,3865,3875,4010,,11085,15182,135,119,1730,14,1720,20713,268,1789,49,19574,2363,203,253,28,,,,1,6,3974,,18733,33,7636,,118627,18760,644,3024,3974,,,17539,290,226,1759,168,2,838,747,4020,,353,425,22,,6,7,,2402,24000,,10678,10667,4536,7,,214,,174,126,,2160,801,131,1397,379,527,18,16,3833,1583,2580,426,522,1665,4318,3974,18,489,1480,84,1,3070,3964,2393,2587,6,12,2,344,70,543,1184,108,81,466,412,10788,372,9,475,4,119,25795,,,,,,,
106104023,104023,FRESNO,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,7173 N SHARON AVE,FRESNO,93720,Investor - Limited Liability Company,Small/Rural,50-99,District 8,District 23,Fresno Northwest,Urban,1393,,,,,,623,770,,,,14,26,46,121,293,457,436,,243,1128,22,,70,,56,1237,30,,,11,,1368,14,,,,,,,,,,657,736,,17127,1,,1392,,,,645,177,,96,1,,,4,466,,,3,,,,1,,13,1380,,1006,134,200,19,,7,,2,25,,1,11,,8,,333,,2,218,3,4,3,155,3,,,1,51,364,236,,11,,44,3,,,,,,,,,,,,1335,,1,,,9,1383,,,,,,,
106104047,104047,FRESNO,FRESNO SURGICAL HOSPITAL,6125 N FRESNO ST,FRESNO,93710,Investor - Partnership,Small/Rural,1-49,District 8,District 23,Fresno North Central,Urban,921,,,,,,429,492,,,,,31,67,143,302,308,65,5,246,675,,,15,,28,845,3,30,,915,,3,1,,,,,,2,,,,,921,,1839,,4,917,,,,815,7,46,21,,,,,32,,,,,,,,,57,864,,525,51,177,143,,23,,2,,,,5,,,,,,,,,,,722,24,,,,,169,1,,,,,,,,,11,,10,881,2,,,15,2,,,,,3,918,,,,,,,
106104062,104062,FRESNO,KAISER FOUNDATION HOSPITAL - FRESNO,7300 N FRESNO ST,FRESNO,93720,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 8,District 23,Fresno North Central,Urban,10025,,,,,,3807,6218,,1842,50,947,1332,549,668,1289,1603,1745,,3753,6242,30,63,998,16,618,4609,85,3557,79,7686,135,161,207,53,1,,,,6,1776,,5634,36,4355,,35419,366,7254,626,1776,,3,6573,160,28,634,,,53,295,1973,,11,265,19,,4,10,,918,9107,,4228,171,5551,10,,4,,61,,,1447,147,68,506,57,185,1,2,1158,514,897,65,173,390,1866,1841,1,204,487,16,,3626,1768,487,970,10,2,,179,8,144,469,139,25,224,287,1518,169,2,21,,18,9984,,,,,,,
106104089,104089,FRESNO,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,4411 E KINGS CANYON RD,FRESNO,93702,Investor - Corporation,Small/Rural,1-49,District 14,District 31,Fresno East Central,Urban,,,210,,,,139,71,,,,63,68,42,24,,,,13,87,104,19,,,,42,129,19,20,,,,20,,170,,,,20,,,,,20,190,,5645,,210,,,,,190,4,,,,10,,,,,,,,,6,,,,210,,,187,,,23,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,22,,,188,,,,,,,
106105125,105125,FRESNO,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,4411 E KINGS CANYON RD,FRESNO,93702,Investor - Corporation,Small/Rural,1-49,District 14,District 31,Fresno East Central,Urban,,,426,,,,144,282,,,426,,,,,,,,,230,186,10,,12,,30,134,9,190,51,,,237,,189,,,,,,,,,117,309,,3830,,426,,,,,422,4,,,,,,,,,,,,,,,,,426,,,337,87,,,,,,2,,,,,,237,,,,,,,,,,,,,,,188,1,426,,,,,,,,,,,,,,,,,1,1,,,424,,,,,,,
106110889,110889,GLENN,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,95988,Investor - Limited Liability Company,Small/Rural,1-49,District 4,District 3,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,220,246,,,,,213,253,,,,,,11,24,99,174,145,13,34,431,1,,,11,,407,16,32,,216,,162,,,88,,,,,,,220,,246,,7397,220,,246,,,,208,36,,133,9,,28,43,3,,,,1,1,3,1,,57,409,,341,98,27,,,,,,,,107,4,5,12,3,11,,,38,62,22,27,5,38,,,,71,23,38,,3,,,1,,,,,,2,,,,,,460,,,16,,3,447,,,,,,,
106121002,121002,HUMBOLDT,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,95521,Investor - Corporation,Small/Rural,50-99,District 2,District 2,Arcata/Eureka,Rural,1636,11,,,,,607,1040,,415,28,176,276,112,93,176,191,180,,201,1410,36,208,21,,23,1263,8,68,56,1219,1,3,1,1,11,,,1,12,398,,1181,,466,,5750,775,3,471,398,,,1395,40,11,68,14,,38,45,21,,1,10,,3,1,,,132,1515,,500,727,364,1,,42,,8,,5,159,19,9,63,38,24,,,83,116,119,29,26,35,405,405,,9,103,5,,74,397,24,82,,,,19,,26,111,2,13,15,1,851,32,,27,,16,1604,,,,,,,
106121031,121031,HUMBOLDT,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,95542,District,Small/Rural,1-49,District 2,District 2,Garberville/Redway,Frontier,35,38,,,,,47,26,,,,,,,,20,29,19,5,,61,12,,,,,63,10,,,31,2,16,1,2,21,,,,,,,33,2,38,,1043,36,,37,,,,28,15,,24,,,3,3,,,,,,,,,,26,47,,54,17,1,,,1,,,,,7,1,1,1,2,3,,,6,8,8,6,3,3,,,,7,13,4,,1,,,,,,,,,,,,,,,72,,,5,,,68,,,,,,,
106121051,121051,HUMBOLDT,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DR,FORTUNA,95540,Investor - Limited Liability Company,Small/Rural,1-49,District 2,District 2,Ferndale/Fortuna/Rio Dell/Scotia,Rural,697,38,,,,,348,387,,,,20,49,66,89,148,156,202,5,22,688,25,17,,,,670,21,27,,588,4,93,7,1,42,,,,,,,580,59,96,,4354,571,115,48,,,1,435,53,11,120,2,,27,35,32,,,17,1,2,,,,225,510,,475,153,76,,,23,,8,,,190,12,4,70,17,13,,1,68,69,142,36,16,27,,,,19,32,18,1,107,,26,113,1,1,,,,19,15,2,3,9,1,372,66,,44,,8,683,,,,,,,
106121080,121080,HUMBOLDT,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER ST,EUREKA,95501,Investor - Limited Liability Company,Small/Rural,100-149,District 2,District 2,Arcata/Eureka,Rural,6951,,,,257,,3430,3778,,784,68,573,732,532,760,1358,1378,1023,,452,6136,620,363,132,25,100,5470,527,490,101,5765,84,369,49,72,125,2,,6,1,735,,4545,127,2536,,38415,4422,539,1367,735,124,21,5022,242,238,463,24,18,270,238,452,,15,184,30,4,7,,1,900,6308,,3282,2309,1259,21,,263,,74,,,935,198,29,200,129,118,2,4,1200,361,668,154,325,289,807,762,4,95,846,82,,1549,729,818,595,1,7,,64,14,182,629,89,18,137,102,2112,162,,400,,62,6746,,,,,,,
106124004,124004,HUMBOLDT,SEMPERVIRENS P.H.F.,720 WOOD ST,EUREKA,95501,City or County,Small/Rural,1-49,District 2,District 2,Arcata/Eureka,Rural,,,299,,,,164,135,,,13,81,94,49,20,35,,,7,39,214,46,25,,,,188,18,,68,20,,232,9,1,,,,37,,,,,232,67,,4311,295,4,,,,,214,10,,,42,10,23,,,,,,,,,,,,299,,91,164,25,,7,2,,10,,,,,,,298,,,,,,,,,,,,,,,,1,299,,,,,,,,,,,,,,,,,,83,,3,213,,,,,,,
106130699,130699,IMPERIAL,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVE,EL CENTRO,92243,City or County,Small/Rural,150-199,District 40,District 56,El Centro/Heber/Holtville/Imperial/Seeley,Rural,5121,,,,,,2390,2731,,795,68,514,537,317,419,888,742,841,,4536,566,19,,38,,67,2937,45,1963,71,3682,554,20,85,,,,,16,,764,,3483,,1638,,24947,1173,2308,876,764,,,3160,176,6,422,15,40,148,277,771,,29,76,1,,,,,217,4904,,2225,1693,662,11,1,72,32,425,,,694,109,54,287,34,84,3,1,527,376,699,110,65,346,808,771,2,29,110,12,,221,757,255,603,1,2,,22,12,62,132,28,15,102,83,2737,89,3,124,98,129,4767,,,,,,,
106130760,130760,IMPERIAL,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 W LEGION RD,BRAWLEY,92227,District,Small/Rural,100-149,District 40,District 56,Brawley/Westmorland,Rural,5965,,,,,,2139,3826,,1980,103,1091,929,235,339,476,398,414,,5233,717,15,,14,,56,5823,17,55,,4128,1,9,15,,,,,25,,1787,,3904,,2061,,19259,1513,1847,818,1787,,,4993,170,15,226,5,41,134,120,204,,5,43,2,1,5,1,,91,5874,,1144,2965,1168,5,2,90,3,588,,,486,25,8,171,10,57,2,2,306,311,338,94,102,187,1877,1826,,19,140,3,1,440,1774,145,227,,,,23,1,64,129,32,16,41,46,2947,80,4,40,383,51,5487,,,,,,,
106141273,141273,INYO,NORTHERN INYO HOSPITAL,150 PIONEER LN,BISHOP,93514,District,Small/Rural,1-49,District 8,District 26,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,Rural,1001,8,,,,,436,573,,254,18,105,139,45,48,112,130,158,,173,738,98,118,,,,709,80,81,21,662,103,16,1,4,,,,,13,210,,561,,448,,2919,72,487,239,210,1,,800,54,5,83,,,6,27,26,,,7,1,,,,,135,874,,325,339,317,4,,2,,21,1,,109,11,3,52,14,9,1,2,55,59,99,19,23,22,213,221,,30,65,2,,220,182,5,64,,,,8,,27,65,3,8,3,1,418,5,,8,,44,957,,,,,,,
106141338,141338,INYO,SOUTHERN INYO HOSPITAL,501 E LOCUST ST,LONE PINE,93545,District,Small/Rural,1-49,District 8,District 26,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,Frontier,,10,,,,,4,6,,,,,,,,,,,10,,,10,,,,,,10,,,,3,5,,,2,,,,,,,2,,8,,422,1,1,8,,,,6,,,3,,,,1,,,,,,,,,,6,4,,8,1,1,,,,,,,,,1,,,1,,,,1,,,,3,1,,,,,3,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,
106150706,150706,KERN,ADVENTIST HEALTH DELANO,1401 GARCES HWY,DELANO,93215,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 14,District 32,Delano/McFarland,Urban,2704,20,,,,,1038,1686,,632,64,459,373,192,233,305,224,242,,2139,552,33,,187,,45,1072,57,1318,45,2030,3,15,17,,12,,,32,4,611,,1293,,1428,3,24759,1220,255,633,611,,5,2259,87,13,154,11,36,53,68,16,,2,20,1,,1,,3,1407,1317,,552,1862,220,1,,42,,40,7,,365,34,13,173,21,21,,,142,141,234,34,64,99,648,618,1,24,89,3,,1278,610,119,169,,,,35,,32,106,9,2,26,,325,13,2,17,,9,2696,,,,,,,
106150722,150722,KERN,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 16,District 34,Bakersfield Northeast/Oildale,Urban,19545,,,,,,8077,11468,,4820,685,2582,2084,1170,1844,2560,2190,1610,,10242,9200,103,130,496,29,1214,14386,431,2844,15,11574,3033,1016,213,11,1,,,2,,3695,,11557,55,7933,,77549,9856,3357,2616,3695,21,,15155,211,327,1230,118,14,360,541,1261,,41,270,7,,10,,,339,19206,,5516,10446,3240,99,,122,,117,5,,2311,330,71,775,82,450,9,4,2502,972,1447,159,604,676,3869,3912,15,167,1158,32,,2451,3605,2028,1385,,14,1,206,7,409,989,425,6,207,195,7393,224,5,351,3,53,19133,,,,,,,
106150736,150736,KERN,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,City or County,Teaching,200-299,District 16,District 32,Bakersfield Northeast/Oildale,Urban,11861,,670,,,,5699,6831,1,2754,485,2233,2176,1270,1419,1290,617,287,,7985,4478,68,27,230,22,1068,10980,44,113,47,8105,1648,189,8,30,,1,,120,,2430,,8038,,4493,,64176,5317,2396,1482,2430,904,2,9718,189,385,452,,205,606,213,412,1,52,119,169,,6,4,,10386,2145,,1645,9361,987,37,,81,,338,82,,561,300,105,388,899,355,8,14,690,337,756,231,292,430,2619,2567,13,137,1795,32,2,3970,2499,419,613,9,6,3,205,25,292,946,236,48,231,179,2738,112,1,268,,46,12216,,,,,,,
106150737,150737,KERN,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,93240,District,Small/Rural,100-149,District 16,District 26,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,300,64,,,,,173,191,,,,,18,18,44,85,63,130,6,22,330,12,,,,,335,17,12,,333,,1,,,30,,,,,,,291,,73,,11060,307,17,40,,,,227,17,1,51,,,28,27,2,,,9,,1,,,1,122,242,,210,102,30,,,2,,20,,,47,8,3,25,6,11,,,36,115,39,22,7,28,,,,4,13,,,285,,,1,,,,,,,1,,,7,,41,29,,,,3,361,,,,,,,
106150761,150761,KERN,MERCY HOSPITAL - BAKERSFIELD,2215 TRUXTUN AVE,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 16,District 34,Bakersfield Northwest/Rosedale,Urban,12975,,,,,,5073,7900,2,2359,172,1671,2024,1207,1376,1741,1336,1089,,5770,7163,42,47,510,17,802,8426,258,2892,23,8714,1685,183,21,5,,,,2,7,2358,,6384,12,6579,,47509,5203,3970,1408,2358,36,,9910,251,158,729,18,16,358,304,1022,,6,173,9,,21,,,280,12695,,3457,4623,4583,19,,154,,138,1,,1583,341,42,843,100,217,3,6,859,662,1470,154,346,707,2542,2359,3,95,623,20,,1692,2254,693,1465,,2,,202,18,161,607,131,3,136,240,5212,159,4,321,,60,12590,,,,,,,
106150775,150775,KERN,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,901 OLIVE DR,BAKERSFIELD,93308,Investor - Partnership,Small/Rural,50-99,District 16,District 34,Bakersfield Northeast/Oildale,Urban,597,,1828,,,,1602,823,,,53,433,585,387,455,342,111,59,,603,1813,9,,36,,167,2166,16,40,,4,2238,7,,174,,,,1,1,,,,,2425,,11058,7,2415,3,,,,1938,38,7,172,,7,195,6,,,8,3,,,51,,,58,2367,,521,1761,137,,,6,,,,,87,4,10,77,1825,43,,,53,75,42,124,14,40,,,,20,11,,,16,,113,43,,,,1,,76,33,3,1,8,,2131,,16,430,,2,1977,,,,,,,
106150782,150782,KERN,RIDGECREST REGIONAL HOSPITAL,1081 N CHINA LAKE BLVD,RIDGECREST,93555,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 16,District 34,Inyokern/Ridgecrest,Rural,2004,113,,,,,801,1316,,445,32,284,237,116,174,259,260,310,,310,1739,68,22,49,13,141,1542,44,306,,1561,12,2,6,5,107,,1,,4,419,,1151,2,964,,20912,1079,326,293,419,,,1667,95,10,102,10,,56,83,80,,,11,1,2,,,,336,1781,,712,708,546,2,,122,,27,,,132,26,15,77,24,32,,,173,196,207,62,44,104,456,423,,61,75,8,2,496,430,19,143,1,,,20,1,20,162,4,4,162,1,648,6,1,2,1,10,2103,,,,,,,
106150788,150788,KERN,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVE,BAKERSFIELD,93301,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 16,District 34,Bakersfield Northeast/Oildale,Urban,17802,,,,,,8026,9768,8,2220,207,1767,2186,1663,2208,2780,2729,2042,,7577,9962,263,74,411,30,1415,14119,309,1444,,12411,553,1625,211,34,3,9,2,817,,2137,,10870,684,6143,105,74571,9769,4008,1865,2137,19,4,11676,298,290,1420,55,850,398,583,1727,,3,482,9,,2,9,,1853,15949,,6647,4797,4962,33,,1092,,203,2,66,2482,443,81,1181,101,463,9,6,2579,911,2059,328,425,757,2300,2163,5,244,1159,106,,3524,2213,1975,2479,8,6,1,122,49,321,986,307,70,407,249,4827,258,75,220,,69,17438,,,,,,,
106150820,150820,KERN,BAKERSFIELD REHABILITATION HOSPITAL,4400 KIRKCALDY DR,BAKERSFIELD,93306,Investor - Limited Liability Company,Small/Rural,50-99,District 16,District 34,Bakersfield Northeast/Oildale,Urban,,,,,298,,128,170,,,,,,,17,68,117,82,14,54,147,97,,,,19,203,76,,,1,3,280,1,13,,,,,,,,,,298,,3327,,,298,,,,56,31,,42,1,,11,,150,,,6,,1,,,,,298,,277,11,7,1,,1,,1,,,3,,,4,2,31,,1,51,10,4,1,15,,,,,66,75,35,,10,,5,,,,,,,,1,,,14,1,267,,,,,2,296,,,,,,,
