oshpd_id9,OSHPD_ID,FACILITY_NAME,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,TOC_Acute,TOC_Rehab,TOC_SN_IC,TOC_Unknown,TOC_Psych,TOC_Chem_Dep,Sex_Female,Sex_Male,Sex_Unknown,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_01_09,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,racegrp_inv_blank,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,Route_Another_ER,Route_No_ER,Route_Your_ER,Route_NA,Adm_Elective,Adm_Emergency,Adm_NA,Adm_Urgent,Adm_Newborn,Adm_Trauma,DNR_No,DNR_Yes,DNR_Unknown,Admt_Amb_Surgery,Admt_Another_HCF,Admt_Clinic_Dr,Admt_Court_LE,Admt_DistinctPartXfer,Admt_Hosp_Dif,Admt_Non_HCF,Admt_SNF_ICF_ALF,Admt_HospiceFacility,Admt_NB_InHosp,Admt_NB_OutHosp,Admt_NA,Admt_NB_Illogical,Admt_Disaster_Care_Site,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Hospice_Care,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Rehab,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Disaster_Care_Site,disp_Other,disp_Invalid_Blank,Payer_County_Indigent_Prog,Payer_Medi_Cal,Payer_Medicare,Payer_Other_Government,Payer_Priv_Coverage,Payer_Self_Pay,Payer_Workers_Comp,Payer_Other_Payer,Payer_Other_Indigent,Payer_Unknown,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Unacceptable_principal_dx,PR_Cardiovascular_System,PR_Diagnostic_Therapeutic,PR_Digestive_System,PR_Ear,PR_Female_Reproductive_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_None,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_Endocrine_System,PR_Eye,PR_Hemic_Lymph_System,PR_Male_Reproductive_System,PR_No_Group_Assigned,PR_Obstetrical,Zip_CA_Resident,Zip_Homeless,Zip_Out_of_State,Zip_Blank_Invalid,Zip_Foreign,Zip_Unknown,Dsch_Days,teach_rural
106431506,431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,Santa Clara,250 HOSPITAL PKWY,SAN JOSE,95119,Non-profit Corporation (incl. Church-related),200-299,District 17,District 29,New Almaden/San Jose Southwest,Urban,13002,,,,,,7349,5653,,72,1084,1940,853,1296,1683,1829,1847,2394,1,3,62,2449,440,96,127,4247,115,5466,,4347,8400,255,,161,6603,6238,,1479,971,,8196,2356,,11844,1158,,,31,115,,1,489,9878,95,1,2352,2,36,2,,351,83,301,1916,208,4,1,19,34,4,9426,647,5,,,3,,,746,4460,8,7598,156,29,5,,,1429,1064,92,4,278,5,35,382,2070,677,132,734,331,178,2458,432,84,211,2395,11,,797,3280,1187,2,34,222,810,395,2656,70,159,313,6,1,28,529,205,2308,12899,74,24,3,,2,45426,NA
106434032,434032,SAN JOSE BEHAVIORAL HEALTH,Santa Clara,455 SILICON VALLEY BLVD,SAN JOSE,95138,Non-profit Corporation (incl. Church-related),50-99,District 17,District 27,Evergreen/San Jose East Central,Urban,,,,,3061,,1458,1603,,945,786,584,348,259,112,24,3,,,,22,176,172,17,,412,565,1697,,804,2185,72,,2310,751,,,39,169,,2853,,,3061,,,,689,6,2,3,2319,29,11,,,,2,,,50,157,,,,22,8,6,55,,2718,40,3,,,,2,,441,524,15,2079,2,,,,,,,,,,,,,,,3052,,,1,8,,,,,,,,59,,,,,,,3002,,,,,,,,,,2413,624,20,,,4,27609,NA
106434040,434040,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,Santa Clara,725 WELCH RD,PALO ALTO,94304,Non-profit Corporation (incl. Church-related),300-499,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,16433,,,,,,10346,6086,1,2890,1478,3177,379,10,2,,,5947,2550,,27,3890,375,373,233,5809,151,5575,,5895,10342,196,,2822,13611,,,3962,5915,,2143,4413,,16411,22,,1,34,532,,,3628,7821,3,,4392,21,1,,,122,23,118,2,28,12,,48,27,295,15720,38,,,,,,,4093,2,2888,9409,36,,5,,,273,691,155,31,314,34,521,212,164,611,438,291,403,582,4807,664,72,244,4902,1024,,929,1855,748,65,53,111,466,445,5912,348,197,108,27,16,108,696,9,4340,15871,1,541,1,13,6,98981,NA
106434051,434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,Santa Clara,3777 S BASCOM AVE,CAMPBELL,95008,Investor - Limited Liability Company,1-49,District 15,District 28,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,5,,19,,,,10,14,,2,1,,,,,,,3,18,,,2,,9,1,8,,4,,11,13,,,5,19,,,24,,,,,,24,,,,,,,,24,,,,,,,,,15,,1,1,,,,,,,4,3,,,,,,,23,,,1,,,,,,,,,,,,,,,1,,,2,3,,10,,,2,6,,,16,,,,,,,,,8,,,,,,,,24,,,,,,2084,NA
106434138,434138,ST. LOUISE REGIONAL HOSPITAL,Santa Clara,9400 N NAME UNO,GILROY,95020,City or County,50-99,District 17,District 30,Gilroy/Morgan Hill/Rucker/San Martin,Rural,3193,,,,,,1766,1427,,54,295,330,322,404,482,454,523,320,9,,4,162,53,31,7,113,78,2745,,1673,1443,77,,29,601,2563,,246,2580,5,60,302,,3168,25,,,2,113,,,31,2730,1,,299,3,14,,,87,109,98,267,88,20,1,3,8,1,2164,337,3,,,7,,23,1272,956,66,662,196,18,,,,320,546,17,5,156,4,4,158,629,170,59,23,43,59,324,248,69,48,311,,,142,527,410,,18,57,108,18,1444,4,38,15,,,7,20,83,302,3056,114,23,,,,12657,NA
106434153,434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,Santa Clara,700 LAWRENCE EXPY,SANTA CLARA,95051,Non-profit Corporation (incl. Church-related),300-499,District 10,District 25,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,21139,,,,,,12365,8773,1,423,1526,3852,1023,1624,2232,2433,2853,4836,332,5,43,7061,719,304,263,4313,172,8264,,4491,16194,454,,635,12567,7937,,2574,957,1,13015,4592,,18840,2299,,1,81,195,,,1568,14365,249,,4586,2,80,4,8,309,76,541,4247,280,5,1,33,44,,14518,1075,1,1,,8,,,762,6297,66,13838,161,13,2,,,3110,1386,139,2,447,9,403,472,2344,783,152,193,737,227,4805,679,158,298,4688,107,,2326,5866,1393,14,121,284,602,152,3714,141,442,462,22,2,112,817,217,4452,21024,64,49,,,2,84220,NA
106434218,434218,KAISER PERMANENTE P.H.F - SANTA CLARA,Santa Clara,3598 Homestead Rd,Santa Clara,95051,Non-profit Corporation (incl. Church-related),1-49,District 10,District 25,Santa Clara South and West,Urban,,,,,706,,410,296,,82,268,116,98,65,46,30,1,,,,2,113,52,14,8,143,30,344,,151,506,49,,535,168,3,,2,,,704,,,706,,,,10,50,,,633,8,,,,,1,,4,18,45,,,,3,,8,,,632,,,,,,,,14,91,,588,13,,,,,,,,,,,1,,,,703,,,,2,,,,,,,,10,,,,1,,,695,,,,,,,,,,689,13,3,,,1,5855,NA
106434220,434220,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,Santa Clara,1425 Fruitdale Ave,San Jose,95128,Investor - Corporation,1-49,District 15,District 28,San Jose Northwest,Urban,,,,,160,,76,84,,11,60,45,24,13,7,,,,,,,28,20,2,9,58,,43,,47,113,,,160,,,,,,,160,,,160,,,,,,,,160,,,,,,,,,16,27,,,,4,1,,,,112,,,,,,,34,124,2,,,,,,,,,,,,,,,,,,159,,,1,,,,,,,,,,,,,,,,160,,,,,,,,,,155,3,2,,,,4348,NA
106440755,440755,DOMINICAN HOSPITAL,Santa Cruz,1555 SOQUEL DR,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),200-299,District 17,District 29,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,9299,522,,,,,5040,4781,,85,574,858,665,1124,1854,1918,1906,792,44,1,7,176,135,28,,715,94,8666,,2065,7148,608,,23,2950,6789,59,1640,4500,,2908,718,55,8839,982,,,58,439,30,400,252,7555,367,2,709,8,,1,,177,250,259,2044,264,2,11,66,425,47,5167,1081,7,21,,,,,2471,5024,134,2080,80,26,,4,2,1692,934,88,16,334,6,74,411,1483,926,319,493,286,385,801,484,176,134,759,20,,1058,2740,795,5,32,208,726,173,2887,43,166,166,2,1,36,9,58,716,9157,600,48,2,,14,47424,NA
106444012,444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Santa Cruz,2900 CHANTICLEER AVE,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),1-49,District 17,District 29,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,1868,,,,,,1363,505,,11,207,514,91,54,96,85,18,792,,,5,44,10,63,19,413,42,1272,,699,1132,37,,1,1867,,,924,,,164,779,1,1867,1,,1,1,76,,,1,1007,3,,777,2,,,,20,4,,178,,,,,,,1654,9,,3,,,,,319,152,18,1318,59,2,,,,1,19,,,2,,13,7,,20,,164,55,1,791,,2,1,792,,,5,74,49,,8,24,182,1,705,24,1,7,,,17,,,771,1868,,,,,,4282,NA
106444013,444013,WATSONVILLE COMMUNITY HOSPITAL,Santa Cruz,75 NEILSON ST,WATSONVILLE,95076,Investor - Corporation,100-149,District 17,District 30,Freedom/Watsonville,Urban,3950,,,,,,2334,1614,2,94,515,532,268,337,430,379,480,876,39,,,34,21,2,12,183,43,3655,,2600,1340,10,,35,1706,2209,,652,1777,,702,819,,3727,223,,,4,65,2,,47,2897,116,,816,3,,,,98,65,83,404,47,2,,12,12,2,2904,318,,,,3,,,2280,986,5,645,30,4,,,,245,436,22,,137,,12,159,579,140,57,51,35,51,855,211,64,34,861,1,,231,629,292,,18,64,126,11,1602,2,24,40,1,,2,3,100,805,3831,116,3,,,,13913,NA
106444029,444029,TELECARE SANTA CRUZ PHF,Santa Cruz,2250 Soquel Ave,Santa Cruz,95062,Investor - Corporation,1-49,District 17,District 29,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,,,,,288,,124,164,,7,84,52,56,39,39,11,,,,,3,,15,,,80,2,188,,53,207,28,,,288,,,,,,288,,,288,,,,3,,1,,17,265,2,,,,,,,10,23,,,,,2,,,74,178,1,,,,,,,217,61,,5,5,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,180,108,,,,,5397,NA
106450936,450936,MAYERS MEMORIAL HOSPITAL,Shasta,43563 CA-299 E,Fall River Mills,96028,District,100-149,District 1,District 1,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,152,,132,,,,164,120,,,6,6,13,13,61,65,117,3,,,13,3,,,,4,,264,,13,271,,,,136,148,,53,15,,216,,,236,48,,1,27,3,,54,10,188,,,,,1,,,15,4,53,,1,3,1,,,,138,68,,1,,,,,75,181,,17,2,1,7,,1,26,23,6,,16,,10,26,30,15,7,11,5,18,,38,16,32,2,,3,4,74,,,,,5,,195,,1,1,,,,,4,,273,5,6,,,,27320,Small/Rural
106450940,450940,SHASTA REGIONAL MEDICAL CENTER,Shasta,1100 Butte St,Redding,96001,Investor - Limited Liability Company,200-299,District 1,District 1,Redding,Urban,6515,,,,290,,3219,3586,,45,285,412,507,1157,1580,1568,1250,,1,,199,69,75,23,15,250,51,6123,,252,6462,91,,4,981,5820,,1001,5781,,23,,,6165,640,,,37,,25,3,690,5812,236,,,,2,,,203,303,240,1094,65,,29,25,2,11,4092,730,,,,11,,,1679,4310,11,663,50,54,36,2,,1553,1078,48,7,245,6,7,381,825,541,488,390,137,234,2,556,189,116,,1,1,634,1859,781,1,19,139,587,26,2381,2,194,130,1,1,4,13,33,,6311,429,62,,2,1,32364,NA
106450949,450949,MERCY MEDICAL CENTER - REDDING,Shasta,2175 ROSALINE AVE,REDDING,96001,Non-profit Corporation (incl. Church-related),200-299,District 1,District 1,Redding,Urban,14343,,,,,,7745,6598,,242,1414,1479,805,1527,2421,2383,1968,1985,119,,225,322,174,230,28,868,272,12224,,820,13378,145,,417,5251,8637,38,1910,4562,,5291,1821,759,11504,2839,,5,15,425,11,82,1236,10355,393,,1798,13,,10,,397,313,630,2129,214,13,21,45,108,43,9048,1378,2,1,,1,,4,4561,5981,735,2758,209,91,2,,2,1997,1045,85,13,461,9,116,495,1690,1819,198,682,355,342,1978,807,175,157,1916,3,,1419,2513,1062,14,74,322,1470,258,4757,43,270,191,5,5,33,118,23,1766,13710,460,150,17,1,5,62126,NA
106454012,454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Shasta,2801 EUREKA WAY,REDDING,96001,Investor - Limited Liability Company,50-99,District 1,District 1,Redding,Urban,491,,294,,,,354,431,,1,21,27,56,130,213,215,122,,,,25,4,11,7,2,1,6,729,,11,772,2,,782,3,,,785,,,,,,740,45,,,,,,1,782,,2,,,,,,,132,38,50,190,12,7,,,1,8,217,130,,,,,,,207,530,3,44,,1,,,,65,35,2,,48,,33,47,52,151,1,55,,18,1,244,26,7,,,,147,199,5,,,88,22,,318,,4,,,,,2,,,749,16,15,,,5,23332,NA
106454013,454013,PATIENTS' HOSPITAL OF REDDING,Shasta,2900 EUREKA WAY,REDDING,96001,Investor - Partnership,1-49,District 1,District 1,Redding,Urban,164,,,,,,85,79,,1,5,12,30,33,51,27,5,,,,2,1,,4,,3,5,149,,12,151,1,,,164,,,152,1,,11,,,164,,,,,3,,,,161,,,,,,,,,1,,1,,,,,,,160,2,,,,,,,,54,1,54,24,29,2,,,,,,,,,23,9,,2,,108,17,4,,,,1,,,,,,,,24,13,32,87,4,1,,,,3,,,,,160,,4,,,,341,NA
106454068,454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,Shasta,2750 Eureka Way,Redding,96001,Investor - Corporation,1-49,District 1,District 1,Redding,Urban,,,,,376,,172,204,,25,115,115,65,45,11,,,,,,19,6,13,13,,2,7,316,,35,319,22,,376,,,,,,,376,,,376,,,,,,,,376,,,,,,,,,1,3,,,,,,,,44,306,22,,,,,,,,,376,,,,,,,,,,,,,,,,,376,,,,,,,,,,,,,,,,,,,376,,,,,,,,,,367,2,7,,,,4734,NA
106470871,470871,MERCY MEDICAL CENTER MT. SHASTA,Siskiyou,914 Pine St,Mount Shasta,96067,Non-profit Corporation (incl. Church-related),1-49,District 1,District 1,Carrick/Edgewood/Mount Shasta/Weed,Rural,903,,16,,,,514,405,,13,82,94,36,76,144,199,143,126,6,,1,6,17,6,1,59,7,822,,23,866,30,,1,344,574,,162,266,,339,117,35,705,214,,6,,143,1,20,10,603,19,,115,2,,,,36,8,27,81,13,,,2,,2,647,103,,,,,,,270,459,17,153,15,5,,,,67,115,6,1,30,,4,23,105,100,14,60,16,15,120,89,19,13,122,,,11,106,70,,3,18,109,22,446,,14,3,,,,,6,111,886,18,15,,,,2911,Small/Rural
106474007,474007,FAIRCHILD MEDICAL CENTER,Siskiyou,444 Bruce St,Yreka,96097,Non-profit Corporation (incl. Church-related),1-49,District 1,District 1,Gazelle/Grenada/Hilt/Hornbrook/Yreka,Rural,1401,,,,,,776,625,,27,161,144,86,155,226,209,203,186,4,,75,39,15,18,1,36,64,1153,,87,1276,38,,,460,941,,270,433,1,508,183,6,1239,162,,,,28,,,2,1183,,,183,,5,,,60,39,32,3,25,9,2,1,4,,1132,94,,,,,,,542,581,66,188,18,6,,,,150,136,7,,76,,1,41,121,105,36,89,22,30,190,149,38,27,183,,,57,79,72,1,19,23,141,,797,5,12,1,,,,19,,175,1356,18,27,,,,4624,Small/Rural
106480989,480989,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,Solano,975 Sereno Dr,Vallejo,94589,Non-profit Corporation (incl. Church-related),200-299,District 3,District 14,Vallejo,Urban,8600,1021,,,,,5497,4123,1,81,853,1238,567,947,1389,1529,1283,1732,1,1,28,1589,1557,152,109,2066,161,3959,,1704,7878,39,,170,5174,4277,,1468,829,1,5675,1648,,8664,957,,,31,90,1,109,1464,6164,110,,1641,1,3,6,1,284,73,275,2175,174,6,5,8,68,,6106,438,,1,,8,,,1093,3643,15,4646,214,9,1,,,1829,696,65,2,195,,41,250,1443,474,64,66,224,303,1718,301,69,144,1733,4,,687,3332,755,2,29,159,306,35,1836,15,122,156,1,,13,402,155,1616,9504,89,28,,,,48345,NA
106481015,481015,ADVENTIST HEALTH VALLEJO,Solano,525 OREGON ST,VALLEJO,94590,Non-profit Corporation (incl. Church-related),50-99,District 3,District 14,Vallejo,Urban,,,,,1882,,990,892,,740,324,236,169,175,160,47,4,,27,,11,87,207,3,3,416,22,1133,,304,1539,38,1,1809,73,,,1,1,,1880,,,1874,8,,,1,7,,,1838,36,,,,,,,,20,11,,2,1,77,2,14,9,105,1639,2,,,,,,28,348,559,6,938,2,1,,,,,,,,,,,,,,1871,1,,2,7,,,1,,,,,13,,,,,,,1869,,,,,,,,,,1700,171,9,,,2,18938,NA
106481094,481094,SUTTER SOLANO MEDICAL CENTER,Solano,300 Hospital Dr,Vallejo,94589,Non-profit Corporation (incl. Church-related),100-149,District 3,District 14,Vallejo,Urban,4260,,,,,,2361,1899,,39,351,377,365,657,870,676,500,425,,,18,271,991,108,460,758,45,1609,,1023,3172,65,,36,1407,2817,,801,2028,,1010,421,,4060,200,,7,23,52,,21,76,3508,152,,421,,,,,153,113,108,978,109,7,5,8,7,30,2329,412,1,,,,,,1726,1771,71,599,50,41,2,,,510,426,57,3,187,2,23,168,825,293,62,269,102,69,454,251,66,66,425,2,,239,593,400,2,11,132,450,21,1682,6,84,51,2,,10,101,54,422,4071,167,14,,,8,18503,NA
106481357,481357,NORTHBAY MEDICAL CENTER,Solano,1200 B GALE WILSON BLVD,FAIRFIELD,94533,Non-profit Corporation (incl. Church-related),150-199,District 3,District 11,Fairfield,Urban,10313,,,,,,5653,4659,1,124,960,1198,805,1234,1644,1408,1644,1294,2,,29,823,1827,123,182,541,126,6662,,2262,7837,214,,24,3141,7148,,1114,1332,,6318,1208,341,9320,993,,,30,14,76,,261,8423,301,,1202,3,,3,,237,229,346,2359,139,35,86,9,36,5,5878,942,,9,1,2,,9,4083,4174,364,1548,108,27,,,,1528,986,100,8,348,5,30,443,1457,959,84,306,182,246,1307,717,223,83,1290,4,7,968,855,799,5,31,181,651,147,4667,11,202,157,1,,20,305,130,1183,9993,234,64,,,22,44478,NA
106484044,484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,Solano,1 QUALITY DRIVE,VACAVILLE,95688,Non-profit Corporation (incl. Church-related),100-149,District 3,District 11,Vacaville,Urban,7169,,,,,,4126,3043,,69,770,966,441,681,1021,979,911,1330,1,,45,616,781,267,93,1444,141,3782,,1415,5630,124,,152,3382,3635,,591,670,1,4306,1304,297,6500,669,,,72,96,5,,311,5287,73,,1299,3,21,2,,339,64,243,861,104,8,10,12,66,1,4966,487,,,,8,,,650,2536,18,3804,131,30,,,,675,589,27,2,135,1,11,231,1069,732,51,328,138,75,1349,259,98,66,1330,3,,206,1712,587,,21,170,674,219,1608,31,98,117,7,,12,320,105,1282,7116,32,20,,,1,26415,NA
106484062,484062,CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY,Solano,2201 Tuolumne St,Vallejo,94589,Investor - Corporation,1-49,District 3,District 14,Vallejo,Urban,,,,,530,,205,325,,15,215,170,70,45,12,3,,,,,4,17,141,7,12,138,1,210,,114,415,1,,7,523,,,,1,,529,,,530,,,,2,,3,,8,517,,,,,,,,4,3,1,,,,3,1,,140,378,,,,,,,87,422,21,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,481,45,1,,,3,4536,NA
106490964,490964,HEALDSBURG HOSPITAL,Sonoma,1375 UNIVERSITY ST,HEALDSBURG,95448,Investor - Limited Liability Company,1-49,District 2,District 2,Geyserville/Healdsburg,Rural,557,,53,,,,296,314,,2,22,50,29,79,117,157,154,,,,4,1,3,,2,99,,501,,122,469,19,,1,139,470,,132,307,,171,,,492,118,,,,148,,,,454,8,,,,,,,38,23,20,65,18,3,,,3,,350,90,,,,,,,152,363,6,77,7,5,,,,64,76,1,,45,,4,18,99,74,20,76,4,23,,76,18,12,,,,17,130,29,,,7,95,2,318,,2,,,,,,10,,580,21,9,,,,2385,Small/Rural
106491001,491001,PETALUMA VALLEY HOSPITAL,Sonoma,400 N McDowell Blvd,Petaluma,94954,Investor - Limited Liability Company,50-99,District 3,District 10,Petaluma,Urban,2426,,,,,,1410,1016,,22,248,298,168,241,336,348,375,390,,,2,58,55,2,6,69,17,2217,,618,1785,23,,92,876,1458,,98,1492,5,453,378,,2123,303,,,3,7,,2,110,1877,48,1,376,2,,,,135,79,89,289,32,5,,,13,11,1477,295,,1,,,,,990,981,50,375,17,7,,6,,219,208,13,2,110,,8,117,313,189,80,76,34,50,386,154,57,20,389,1,,96,602,95,,21,44,163,15,947,1,28,9,,1,1,2,30,371,2284,131,10,,,1,10293,NA
106491064,491064,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Sonoma,1165 Montgomery Dr,Santa Rosa,95405,Investor - Limited Liability Company,200-299,District 2,District 10,Santa Rosa,Urban,10994,232,,,,,5299,5924,3,131,610,942,831,1536,2152,2217,2047,653,107,,47,251,265,12,36,58,84,10473,,1703,9422,101,,1332,2739,7155,,1196,6382,,2123,534,991,10321,905,,2,25,13,8,173,1673,8665,132,,532,1,1,1,,439,387,519,1598,182,19,18,30,183,78,6286,1467,,20,,,,,3322,5632,233,1836,75,106,,22,,1975,1110,94,3,408,6,159,554,1077,2049,235,761,373,227,613,635,237,93,596,21,,1323,1748,913,6,26,407,1526,210,3914,45,208,232,9,2,43,46,50,518,10418,728,73,,2,5,64234,NA
106491076,491076,SONOMA VALLEY HOSPITAL,Sonoma,347 ANDRIEUX ST,SONOMA,95476,District,50-99,District 3,District 10,Boyes Hot Springs/Glen Ellen/Kenwood/Sonoma/Vineburg,Urban,758,,114,,,,496,376,,3,15,36,34,98,159,188,339,,,,8,1,3,5,,77,5,773,,90,716,66,,,254,618,,251,621,,,,,605,267,,,12,22,14,97,27,639,60,1,,,,,,68,11,44,188,26,,13,1,5,10,342,164,,,,,,,145,445,5,238,6,8,25,,,100,86,3,1,50,1,57,57,186,111,28,66,11,32,,63,13,7,,,,46,49,58,1,4,13,127,6,545,,3,,,1,,,19,,853,10,9,,,,8468,NA
106491338,491338,SONOMA SPECIALTY HOSPITAL,Sonoma,501 Petaluma Ave,Sebastopol,95472,Investor - Limited Liability Company,1-49,District 2,District 10,Bodega/Sebastopol,Rural,242,,,,,,101,141,,,2,7,22,40,75,58,38,,,,4,3,9,,,2,,224,,23,217,2,,,242,,,227,,,15,,,1,241,,,164,,,,59,19,,,,,,,,36,6,18,16,3,17,2,,,3,74,51,16,,,,,,40,166,7,28,1,,,,,8,21,,,2,,7,6,35,18,,15,1,3,,121,5,,,,,,108,2,,,11,1,,77,,41,1,,,,,1,,235,4,3,,,,6661,Small/Rural
106494019,494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,Sonoma,401 BICENTENNIAL WAY,SANTA ROSA,95403,Non-profit Corporation (incl. Church-related),150-199,District 2,District 2,Santa Rosa,Urban,10770,,,,,,6432,4337,1,119,875,1559,555,855,1428,1685,1646,2006,38,4,79,448,190,299,45,1810,246,7653,,2155,8361,254,,44,4711,6015,,563,658,,7607,1942,,9176,1594,,,164,229,,,384,7901,144,,1930,11,6,1,,314,86,217,1078,283,11,,19,14,4,8242,498,,3,1,,,,568,4272,6,5790,116,17,1,,,1108,1160,69,6,271,8,23,306,1555,610,178,207,220,180,2013,485,174,204,1993,,,405,3125,929,5,31,181,551,49,2509,32,128,307,3,3,16,475,122,1899,10650,95,23,2,,,37210,Teaching
106494048,494048,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",Sonoma,1287 FULTON RD,SANTA ROSA,95401,Investor - Limited Liability Company,50-99,District 2,District 10,Santa Rosa,Urban,,,,,2872,,1622,1250,,1045,650,465,296,244,141,30,1,,,,27,101,180,7,16,684,174,1683,,632,2059,181,,2026,846,,,14,11,,2847,,,2872,,,,176,19,,2,2077,594,2,,,,2,,,8,131,,,,1,1,,,13,2718,,,,,,,705,644,514,27,980,1,1,,,,,,1,,,,,,,,2871,,,,,,,,,,,,132,,,,,,,2740,,,,,,,,,,2416,446,10,,,,25812,NA
106494106,494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,Sonoma,30 Mark West Springs Rd,Santa Rosa,95403,Non-profit Corporation (incl. Church-related),50-99,District 2,District 2,Santa Rosa,Urban,8323,,,,,,4884,3439,,90,821,1084,515,807,1301,1281,818,1606,,,171,219,152,149,45,1707,152,5728,,2333,5680,310,,110,4506,3707,,2066,2330,,2376,1549,2,7889,434,,5,27,80,22,5,261,6270,103,1,1547,2,,,,177,84,133,1419,119,2,22,19,20,19,5829,477,3,,,,,,2765,2630,217,2471,166,66,8,,,881,810,47,4,284,3,14,196,884,407,80,881,137,89,1616,211,88,82,1603,6,,687,698,900,3,34,141,1024,123,2708,50,100,81,2,1,28,159,66,1518,8043,238,22,,,20,30526,NA
106500852,500852,DOCTORS MEDICAL CENTER,Stanislaus,1441 FLORIDA AVE,MODESTO,95350,Investor - Corporation,300-499,District 5,District 21,Modesto West,Urban,22864,,,,3026,21,13707,12204,,526,3449,3394,2335,3159,3898,3144,2277,3584,145,,28,596,1104,112,180,6352,1017,16522,,9282,15476,1153,,781,12213,12917,,1177,9917,1,10760,3383,673,24868,999,44,6,853,246,124,182,2630,18019,460,8,3371,10,,2,,453,520,918,1416,365,16,87,114,218,83,19763,1934,,23,,1,,100,13045,6914,515,4617,185,52,416,67,,3334,1851,142,22,963,9,68,1039,2246,2341,3240,669,567,560,3659,1223,293,171,3494,19,1,2361,4255,1728,11,112,396,1427,409,10701,125,404,384,10,3,49,48,68,3420,24142,1595,87,55,1,31,132477,NA
106500867,500867,EMANUEL MEDICAL CENTER,Stanislaus,825 Delbon Ave,Turlock,95382,Investor - Corporation,200-299,District 8,District 12,Denair/Turlock,Urban,9120,,,,,,5037,4079,4,164,904,933,706,1159,1497,1273,1323,1114,47,,14,129,228,61,14,4796,78,3800,,3915,5193,12,,5,2386,6729,,596,7416,8,23,1077,,9096,24,,17,7,,1,,181,7710,124,1,1064,3,2,10,,33,974,320,1263,145,,1,,,20,6057,,,307,,,,,3953,3452,53,1502,99,26,1,34,,1538,1117,44,4,347,3,16,365,1493,543,63,118,198,115,1153,651,135,114,1095,6,2,1092,1766,943,1,48,183,406,25,3280,1,133,45,3,,11,2,116,1065,8912,167,29,12,,,36317,NA
