oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106190631,190631,LOS ANGELES,PIH HEALTH WHITTIER HOSPITAL,12401 WASHINGTON BLVD.,WHITTIER,90602,Non-profit Corporation (incl. Church-related),Teaching,500+,District 30,District 56,La Habra Heights/Whittier,Urban,22189,798,,,333,,9919,13400,1,2178,126,1395,2378,1736,2412,3599,4432,5064,,15612,7191,517,348,1330,116,481,14039,561,6185,260,18385,228,947,283,125,1230,,,8,,2114,,15083,657,7578,2,109543,15150,3384,2672,2114,,,12123,610,284,2373,39,,315,608,6485,1,15,444,22,,1,,,1584,21734,2,12286,4418,6222,34,,146,,214,,,3005,912,204,1218,209,831,43,44,3783,955,2611,320,712,1223,2327,2173,5,606,1901,235,3,2044,2073,2425,2781,14,10,3,478,65,493,1153,306,41,418,298,10097,621,235,421,,63,22601,,,,,,,
106190636,190636,LOS ANGELES,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,Investor - Corporation,Teaching,300-499,District 22,District 48,Valinda/West Covina,Urban,16210,,,,237,,6536,9907,4,3613,328,1981,2176,1173,1491,2072,1860,1753,,11501,4904,42,14,1851,70,440,13104,109,818,41,11933,83,282,644,48,243,,,3,,3211,,8697,182,7568,,69847,3280,8661,1295,3211,,,11389,737,199,1245,54,1,327,325,1885,,12,259,14,,,,,358,16089,,4565,8354,2945,39,,212,,332,,,1453,428,142,585,67,393,8,12,1607,772,1636,166,497,790,3495,3309,5,245,749,88,,4170,3291,974,1388,3,15,,308,45,245,747,165,21,156,134,4679,106,32,160,3,35,16217,,,,,,,
106190661,190661,LOS ANGELES,L.A. DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,90026,Investor - Limited Liability Company,Teaching,150-199,District 26,District 54,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,1046,22,3932,,3,,2891,2112,,,17,472,657,572,758,1168,903,449,7,920,3899,184,12,273,11,974,1846,83,1774,30,102,443,1642,2600,5,204,,,7,,,,,1635,3368,,44714,3,4798,202,,,,2008,79,67,2649,8,1,9,5,5,,2,,160,3,7,,,863,4140,,2740,2130,4,63,,,,17,49,,121,10,8,154,3908,90,2,,65,74,88,102,141,143,,,,30,65,1,1,3909,,33,38,1,4,,,2,1,95,38,2,,5,874,1,7,580,,5,4411,,,,,,,
106190673,190673,LOS ANGELES,SAN DIMAS COMMUNITY HOSPITAL,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,Investor - Limited Liability Company,Teaching,100-149,District 22,District 41,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,3296,,,,,,1434,1861,1,169,18,150,233,230,412,552,706,826,,1201,2093,2,,277,,200,2710,19,,90,2669,,5,433,19,,,,1,,169,,2809,,487,,14403,2784,148,195,169,,,1592,152,13,675,2,1,127,110,572,,,46,6,,,,,64,3232,,1856,683,697,7,,14,,30,9,,777,66,29,202,15,139,,11,348,231,427,64,161,197,191,169,,50,217,2,,634,166,213,366,1,2,,29,4,48,194,,,52,27,1516,44,,67,10,25,3194,,,,,,,
106190680,190680,LOS ANGELES,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,1300 WEST SEVENTH STREET,SAN PEDRO,90732,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 35,District 66,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,Urban,4252,185,460,373,407,,2906,2769,2,,45,444,693,694,921,1129,862,885,4,1990,3416,271,,232,24,591,2688,207,1806,129,4198,12,562,164,15,703,2,,14,7,,,3641,16,2020,,62862,3642,705,1308,,,22,3067,463,73,500,125,36,215,122,888,,,68,107,1,10,,2,186,5491,,2559,1878,1059,17,,34,,81,49,,771,93,50,311,1334,223,2,1,642,493,619,105,115,372,18,,,84,392,52,,1296,1,344,611,1,,,53,11,79,197,12,3,56,112,2807,94,4,450,3,70,5150,,,,,,,
106190681,190681,LOS ANGELES,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,90036,Investor - Limited Liability Company,Teaching,1-49,District 28,District 55,Hancock Park/Mid-City West/Park La Brea,Urban,431,,,,,,227,204,,,,,17,43,105,149,98,15,4,84,347,,,11,,45,294,15,66,,431,,,,,,,,,,,,,,431,,572,,,431,,,,365,,5,,1,,,,60,,,,,,,,,,431,,187,,133,34,,,,6,71,,,1,,,,,,,,,,,405,,,,,,25,,,,,,,,,,,,1,381,43,,,,1,5,1,,,28,402,,,,,,,
106190687,190687,LOS ANGELES,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,90404,University of California,Teaching,200-299,District 24,District 51,Santa Monica Central/Sawtelle/West Los Angeles,Urban,15640,,,,,,6922,8715,3,2216,684,890,1968,1121,1534,2145,2500,2580,2,3594,11123,923,92,1436,38,1545,8395,1909,1677,548,11226,730,1777,501,44,,3,8,1,15,1335,,7782,866,6992,,87203,8472,3397,2435,1335,,1,9611,395,292,1398,69,,250,313,3036,,5,229,35,,7,,,1060,14580,,6425,2558,6449,31,,118,,53,6,,1624,1170,255,692,209,638,12,13,1165,841,1549,241,1374,592,1407,1492,53,230,1262,820,1,3476,1324,845,1362,11,24,6,309,105,298,1731,312,87,416,316,4515,503,3,400,8,303,14926,,,,,,,
106190696,190696,LOS ANGELES,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,91352,Investor - Corporation,Teaching,200-299,District 20,District 43,Pacoima East/Sun Valley West,Urban,1520,17,1881,,,,2256,1162,,,58,594,832,673,549,442,174,96,,1581,1818,19,,102,,723,972,23,1598,,1923,13,1334,12,88,22,7,2,17,,,,2020,1230,168,,24929,2008,278,1131,,,1,2759,55,4,182,67,5,218,36,12,,,,74,,,6,,1,3417,,595,2610,146,4,,,,63,,,141,21,12,78,2324,79,1,2,138,109,170,62,49,94,,,,61,71,2,4,367,,44,56,,,,18,,13,11,2,5,10,2,2885,5,12,882,,16,2508,,,,,,,
106190708,190708,LOS ANGELES,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,91403,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 27,District 44,Sherman Oaks/Studio City/Valley Village,Urban,3973,17,389,,,,2262,2116,1,,11,140,277,325,494,948,1103,1081,,898,3448,33,,141,,370,2443,132,1293,,2641,66,307,1276,7,59,1,,21,1,,,3830,237,312,,25288,605,3548,226,,,,1455,159,76,1498,147,7,291,176,473,,,61,36,,,,,215,4164,,2900,1087,343,26,,1,,22,,,672,55,30,339,412,211,2,19,613,326,517,108,192,322,,,2,124,393,35,7,548,1,599,241,9,,,7,5,132,346,11,3,34,13,2414,16,17,272,3,40,4047,,,,,,,
106190754,190754,LOS ANGELES,ST. FRANCIS MEDICAL CENTER,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,Investor - Limited Liability Company,Teaching,300-499,District 33,District 62,Downey Southwest/Lynwood North Central/South Gate East,Urban,15607,,1959,,,,8316,9248,2,2527,376,2543,2725,1778,2080,2502,1743,1292,,12183,4660,723,22,222,30,3089,2049,557,11197,400,10742,2659,10,400,800,113,,,28,323,2491,,13661,4,3901,,88720,13131,382,979,2491,569,14,12432,585,184,1168,157,55,665,458,1604,,2,141,100,,13,2,,298,17268,,2476,14002,752,1,,266,,51,18,,1843,224,97,740,2024,563,8,26,2060,604,1173,140,314,605,2768,2526,3,147,1698,3,,5828,2445,1979,1040,6,1,8,175,26,437,652,170,19,234,93,4378,75,10,1208,1,40,16307,,,,,,,
106190756,190756,LOS ANGELES,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 24,District 51,Santa Monica Central/Sawtelle/West Los Angeles,Urban,13224,20,,,1,,5586,7657,2,1938,67,403,1896,801,866,1550,2574,3145,5,1533,11175,537,19,799,14,887,8772,461,1991,302,9984,455,194,585,14,78,1,,4,1,1929,,6642,12,6591,,51032,6457,421,4429,1929,,9,7419,216,383,1508,41,,151,420,2853,,1,231,18,1,3,,,418,12827,,6483,1114,5376,66,,39,,167,,,1328,906,85,262,93,293,14,11,1735,539,962,123,1327,476,1987,1933,22,128,917,104,,1059,1909,1214,1076,12,81,8,655,59,199,1573,384,75,452,273,4073,143,13,349,17,227,12639,,,,,,,
106190758,190758,LOS ANGELES,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,501 S BUENA VISTA STREET,BURBANK,91505,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 20,District 44,Burbank North/North Hollywood South,Urban,17597,,,,235,,7727,10105,,2270,91,1265,2129,1265,1674,2557,2915,3662,4,5170,12378,284,25,709,37,722,9775,191,5845,528,14036,306,359,537,23,397,1,2,,,2171,,11536,33,6263,,75174,11423,1016,3178,2171,,44,10654,369,218,2174,112,,251,679,3035,,5,317,16,1,1,,,601,17231,,7868,5333,4278,30,,102,,220,1,,2477,696,138,695,183,474,18,16,2592,924,1821,231,492,881,2297,2256,21,225,1237,158,,2094,2152,1682,2072,7,7,1,523,68,192,831,228,24,365,331,7050,205,32,284,11,144,17361,,,,,,,
106190766,190766,LOS ANGELES,COAST PLAZA HOSPITAL,13100 STUDEBAKER ROAD,NORWALK,90650,Investor - Limited Liability Company,Teaching,100-149,District 30,District 64,Norwalk/Studebaker,Urban,2257,,234,,,,1302,1189,,,,148,221,261,378,518,476,480,9,1201,1270,20,,194,14,336,1040,32,875,,2119,5,257,74,1,3,23,,2,7,,,2135,243,113,,12443,2138,,353,,,,870,134,6,705,113,6,256,116,185,,,26,70,4,,,,85,2406,,1213,1064,150,18,22,9,,15,,,626,40,23,165,258,102,1,2,272,172,294,61,51,189,,,,68,155,4,8,342,1,309,257,,2,,12,,50,98,12,1,20,14,1358,15,43,71,1,11,2365,,,,,,,
106190782,190782,LOS ANGELES,TARZANA TREATMENT CENTER,18646 OXNARD ST,TARZANA,91356,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 27,District 46,Reseda South/Van Nuys Southwest,Urban,,,3527,,,,2687,840,,,31,705,1219,724,479,322,45,,2,1624,1886,17,45,29,23,501,1487,16,1415,11,3494,,29,,1,,,,3,,,,,,3527,,18562,,,3527,,,,2294,69,357,,,1,780,,,,,,11,,6,9,,,3527,,180,2833,427,,68,,1,17,,1,,,,,3527,,,,,,,,,,,,,,,,,3527,,,,,,,,,,,,,,,,,11,1592,,3,1921,,,,,,,
106190796,190796,LOS ANGELES,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,University of California,Teaching,300-499,District 24,District 51,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,23776,,5,,,,11621,12148,12,3195,900,1938,3321,2393,2917,3758,3119,2240,,7260,15357,1164,101,2519,84,2378,11464,2855,3673,707,18670,805,2221,103,121,,4,14,,14,1829,,11317,561,11896,7,177479,10597,5471,5198,1829,684,2,15027,896,872,999,71,5,363,663,4519,,36,187,134,,8,,1,757,23024,,8017,6043,9186,59,,207,,264,5,,1929,2676,276,956,282,1205,164,114,3166,923,2209,176,459,905,2012,1889,462,315,3183,478,2,4726,1802,3437,2503,108,219,126,342,371,638,969,1209,291,732,915,4636,757,10,636,19,825,22291,,,,,,,
106190812,190812,LOS ANGELES,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN STREET,VAN NUYS,91405,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 20,District 46,Northridge South/Reseda North,Urban,15368,,,,346,,6742,8967,5,2814,521,1829,1903,1334,2113,2415,1499,1286,,10005,5637,72,,732,,869,13342,43,728,,9224,1294,2277,354,21,144,,,3,245,2152,,7888,1652,6174,,74549,3740,8119,1703,2152,,,10960,277,188,1398,99,,557,307,1749,,26,137,16,,,,,316,15398,,3170,11363,918,93,,,3,136,31,,1613,334,162,638,174,420,14,30,1591,788,1822,357,866,797,2528,2203,17,433,849,74,4,3184,2160,946,1522,5,11,,160,33,337,1135,159,21,420,170,5317,134,74,248,7,33,15352,,,,,,,
106190818,190818,LOS ANGELES,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,91208,Non-profit Corporation (incl. Church-related),Teaching,150-199,District 25,District 44,Burbank South/Eagle Rock/Glendale Northwest,Urban,5568,,375,,,,2619,3322,2,688,15,213,719,365,445,868,1226,1404,,1160,4644,139,25,477,,226,3564,61,1245,345,4507,46,152,437,18,98,1,1,1,1,681,,3856,11,2076,,30298,2552,1952,758,681,,,3286,374,58,733,70,,91,125,1029,,4,97,63,,11,2,,322,5619,2,3158,557,2137,7,,33,,49,2,,799,267,38,230,308,230,7,13,584,286,565,92,110,394,711,685,9,151,404,60,,920,670,259,480,,2,,313,16,79,206,18,8,113,172,2602,85,90,46,14,42,5751,,,,,,,
106190859,190859,LOS ANGELES,UCLA WEST VALLEY MEDICAL CENTER,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,Investor - Corporation,Teaching,200-299,District 27,District 46,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,7610,,,,,7,3873,3744,,45,30,253,481,523,828,1351,1810,2296,,1249,6212,156,,462,,376,4010,89,2211,469,6926,558,68,28,18,1,,18,,,,,6503,,1114,,38716,7008,145,462,,2,,3134,208,94,1480,119,3,280,334,1582,,,343,22,,18,,,650,6922,45,4582,1271,1170,52,,50,43,123,317,9,1016,252,149,354,146,286,14,9,1489,531,1097,134,281,557,,,5,168,970,156,3,564,,1144,973,1,,1,14,24,379,460,120,2,194,70,3559,112,5,184,18,157,7253,,,,,,,
106190878,190878,LOS ANGELES,ADVENTIST HEALTH WHITE MEMORIAL,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 26,District 54,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,18557,155,1773,,198,,8658,12018,7,4379,541,2941,3122,1793,2211,2476,1684,1509,27,17214,2961,508,38,592,19,882,16871,453,1828,,12923,1106,1530,324,15,872,14,,120,1,3778,,9780,1020,9883,,94895,3452,10225,3217,3778,9,2,15765,317,227,1024,53,102,398,272,2233,,22,162,75,,23,8,2,1028,19655,,4385,10049,5040,46,,651,,506,1,5,1545,525,121,918,1912,417,36,20,1985,701,1491,231,700,762,4082,3866,33,245,845,247,1,5099,3847,1514,1487,8,26,16,270,48,329,1118,181,58,364,170,5975,173,279,867,1,32,19504,,,,,,,
106190883,190883,LOS ANGELES,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA ROAD,WHITTIER,90605,Investor - Corporation,Teaching,150-199,District 30,District 56,La Habra Heights/Whittier,Urban,6652,8,,,,,2735,3921,4,1111,81,669,971,518,740,937,705,928,,3542,2995,123,15,1491,,175,2244,103,2582,50,4668,5,635,238,,,1,5,,,1108,,3524,465,2671,,30445,3735,1268,549,1108,,,4580,236,4,774,21,2,192,149,596,,24,71,11,,,,,140,6520,,1926,3261,1036,6,,12,4,403,12,,674,198,75,271,100,173,5,9,569,366,801,150,120,384,1200,1108,3,139,301,14,,1491,1114,387,759,1,2,,165,18,110,205,14,,150,76,2133,35,6,166,91,15,6382,,,,,,,
106190930,190930,LOS ANGELES,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 MEDICAL PLAZA,LOS ANGELES,90095,University of California,Teaching,50-99,District 24,District 51,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,,,1788,,,,819,965,4,23,487,438,249,178,146,133,81,53,,348,1388,52,,140,,224,1078,105,175,66,19,5,1744,,6,,,,,14,,,,1572,216,,24143,1516,215,57,,,,1682,40,1,32,1,3,16,1,4,,,2,1,,5,,,8,1780,,288,525,927,1,,12,32,3,,,,,,,1742,35,,,,,,,,1,,,,3,4,,3,84,,6,4,,,,1,,8,,2,3,,,1677,3,1,300,,49,1438,,,,,,,
106190949,190949,LOS ANGELES,HENRY MAYO NEWHALL HOSPITAL,23845 MCBEAN PARKWAY,VALENCIA,91355,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 23,District 40,Canyon Country/Santa Clarita West/Saugus,Urban,11893,,769,,346,,5752,7256,,1487,130,1058,1749,968,1255,1877,2193,2291,,2153,10584,271,17,748,16,678,9147,277,2109,16,11050,57,106,11,49,248,,,10,9,1468,,9034,,3974,,60911,3128,5844,2169,1468,386,13,8181,571,273,974,85,91,255,328,2069,,4,135,42,,,,,974,12034,,5530,2189,4654,74,,222,149,180,10,,1158,363,48,391,961,300,17,11,1735,830,1190,158,374,653,1552,1485,6,170,1571,35,,2340,1452,947,1057,7,4,3,354,42,234,783,162,19,600,228,4587,189,25,274,2,121,12586,,,,,,,
106191216,191216,LOS ANGELES,USC KENNETH NORRIS JR. CANCER HOSPITAL,1441 EASTLAKE AVENUE,LOS ANGELES,90089,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 26,District 54,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,1533,,,,,,898,635,,,,131,141,167,253,426,296,111,8,491,1019,23,,216,,92,771,20,225,209,883,378,267,3,2,,,,,,,,,36,1497,,15389,124,880,529,,,,951,65,2,65,1,,11,65,307,,3,62,,,1,,,137,1396,,599,195,412,2,,7,,,318,,87,469,82,25,,13,2,,31,48,79,8,10,93,,,,23,64,498,1,732,,67,80,2,,,10,186,23,4,12,4,43,87,218,65,,3,,103,1427,,,,,,,
106191225,191225,LOS ANGELES,TOM REDGATE MEMORIAL RECOVERY CENTER,1775 CHESTNUT AVE,LONG BEACH,90813,Non-profit Corporation (incl. Church-related),Teaching,50-99,District 33,District 69,Long Beach West Central,Urban,,,,786,,,577,209,,,,136,298,158,136,45,,,13,357,429,,16,,,166,568,24,12,,786,,,,,,,,,,,,,,786,,16282,,,786,,,,428,6,,,,,352,,,,,,,,,,,,786,,,,,,,786,,,,,,,,,786,,,,,,,,,,,,,,,,,786,,,,,,,,,,,,,,,,,,392,,,394,,,,,,,
106191227,191227,LOS ANGELES,LAC/HARBOR-UCLA MEDICAL CENTER,1000 W CARSON ST,TORRANCE,90502,City or County,Teaching,300-499,District 35,District 65,Harbor Gateway South/Lomita/Torrance East Central,Urban,19482,,328,,,,10373,9422,15,1982,692,1891,2418,2535,3543,3532,1821,1396,,11216,7902,692,116,1320,123,3516,1768,428,12175,364,15804,1783,481,419,21,135,12,2,18,60,1075,,15617,2,4190,1,111005,13766,1102,2294,1075,1571,2,14922,514,339,1087,101,15,689,559,1206,4,9,134,131,,100,,,1012,18795,3,3703,13681,1133,65,467,399,,283,,79,1445,893,260,1135,675,583,63,39,2850,1142,2057,390,607,958,1408,1160,37,669,3199,240,,5201,1101,1739,1925,82,68,78,311,116,813,1601,399,137,338,343,4785,773,134,1041,3,88,18544,,,,,,,
106191228,191228,LOS ANGELES,LOS ANGELES GENERAL MEDICAL CENTER,2051 MARENGO STREET,LOS ANGELES,90033,City or County,Teaching,500+,District 26,District 54,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,29825,,378,,,1,17395,12791,18,2299,1001,2952,4358,4897,5446,5128,2526,1597,,20096,8729,1379,187,1407,,3138,1287,751,23176,258,23259,2411,844,268,37,188,10,1,1853,169,1164,,23204,39,6952,9,169549,20139,3422,3742,1164,1587,150,22993,789,365,1209,52,1820,1096,705,575,10,45,198,175,,163,,9,1812,28347,45,4847,21534,1074,101,776,1500,,364,,8,2435,1829,410,1805,1417,1194,190,59,3767,1574,3373,770,763,1935,1653,1265,95,785,4497,388,,5092,1230,2091,2978,88,122,199,898,137,1345,1977,771,280,640,567,11404,385,265,3647,13,112,26167,,,,,,,
106191230,191230,LOS ANGELES,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,90059,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 35,District 65,Paramount North/Willowbrook,Urban,9382,,,,,,4685,4695,2,544,135,902,1212,1317,1744,1975,973,580,,5015,3777,590,,29,,3428,5138,128,380,279,8785,7,32,20,2,1,1,,,1,533,,611,,8761,10,54251,8266,330,253,533,,,4945,286,11,658,3,10,630,178,2504,,18,132,3,2,,2,,2,9380,,2459,6315,314,6,13,44,119,69,2,41,1885,119,203,801,149,171,3,6,1257,549,1465,198,97,536,665,544,1,97,630,5,1,1845,572,696,1193,2,1,,52,32,378,371,54,12,117,157,3846,54,3,918,,24,8437,,,,,,,
106191231,191231,LOS ANGELES,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,91342,City or County,Teaching,300-499,District 20,District 43,Angeles National Forest West/Kagel Canyon/Lake View Terrace/San Fernando East/Sylmar,Urban,11250,,398,,,,5895,5750,3,1015,156,1099,1755,1864,2192,2031,985,551,,8052,3128,468,21,367,,615,624,287,9645,89,9385,721,51,317,39,35,16,1,59,164,860,,8317,,3331,,62878,907,7976,1884,860,16,5,9122,338,45,578,12,16,423,153,487,7,3,79,63,,322,,,470,11178,,1662,8547,247,2,588,394,,208,,,923,729,169,682,651,297,42,37,1506,606,1738,213,237,886,1030,890,13,424,422,153,,2399,886,887,1387,20,58,29,305,69,362,263,136,48,158,231,4263,147,88,564,2,9,10985,,,,,,,
106191306,191306,LOS ANGELES,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,City or County,Teaching,150-199,District 30,District 64,Downey Southwest/Lynwood North Central/South Gate East,Urban,1280,,,,1210,,1664,826,,,52,228,277,438,620,601,193,79,2,1564,681,245,12,112,,263,96,195,1791,21,120,378,1637,4,,335,,,1,15,,,,147,2343,,38802,12,56,2418,,2,2,1586,341,239,138,16,7,30,15,56,1,,2,1,,58,,,60,2430,,362,1761,124,13,183,44,,3,,,38,18,7,187,15,413,3,9,648,58,16,30,156,63,,,3,73,483,270,,1739,,32,22,2,,,13,,39,289,33,6,31,22,258,4,2,172,,4,2312,,,,,,,
106191450,191450,LOS ANGELES,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 27,District 46,Encino/Tarzana/Warner Center/Woodland Hills,Urban,11576,,,,,,4961,6615,,1854,36,679,1569,563,741,1333,2086,2715,,2760,8618,198,21,1177,66,554,6874,112,2715,57,7136,335,2105,76,19,1,2,,,83,1818,1,4548,1907,5120,1,42254,4398,3996,1352,1818,,12,6567,317,37,876,,,75,307,3089,,,274,10,,6,18,,1450,10126,,5479,767,5234,7,4,2,,75,8,,1811,330,73,286,80,380,8,7,1283,616,975,69,508,393,1913,1853,6,178,690,116,1,1105,1780,590,946,2,3,2,386,24,148,689,433,43,137,226,4704,358,4,67,,32,11473,,,,,,,
106194010,194010,LOS ANGELES,AMERICAN RECOVERY CENTER,2180 VALLEY BOULEVARD,POMONA,91768,Non-profit Corporation (incl. Church-related),Teaching,1-49,District 22,District 53,Pomona East and South,Urban,,,,741,,,516,225,,,,140,277,181,111,22,,,10,482,259,,,,,75,635,13,18,,739,,,,,,,,,2,,,,,741,,3802,1,,740,,,,385,1,,,,,261,,,,,,,,94,,,2,739,,,,,,,739,1,1,,,,,,,741,,,,,,,,,,,,,,,,,741,,,,,,,,,,,,,,,,,1,410,,,330,,,,,,,
106194219,194219,LOS ANGELES,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,90033,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 26,District 54,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,11589,,,,330,,6608,5302,9,,48,560,858,1224,2170,3113,2650,1296,,3845,7772,302,21,1122,60,656,5151,245,3384,1280,6669,1211,3885,7,6,138,2,,,,,1,,1592,10327,,87643,1216,5675,5028,,,,6309,570,518,622,11,,53,408,3325,,14,86,1,,2,,,375,11544,,5584,1023,3114,93,,64,1,24,2016,,273,2314,63,396,32,479,18,7,2237,283,1518,56,1027,600,,,142,80,2062,328,4,1005,,2316,2179,44,140,13,363,132,261,1464,671,184,494,966,1560,127,1,27,8,459,11424,,,,,,,
106194967,194967,LOS ANGELES,STAR VIEW ADOLESCENT - P H F,4025 W 226TH ST,TORRANCE,90505,Investor - Corporation,Teaching,1-49,District 24,District 66,Redondo Beach Central and South/Torrance West Central,Urban,,,38,,,,4,34,,,38,,,,,,,,,,28,10,,,,14,15,9,,,7,,21,,6,,,,4,,,,,9,29,,4600,3,,35,,,,33,1,,,,2,1,,,,,,1,,,,,,38,,,36,,,2,,,,,,,,,,37,,,,,,,,,,,,,,,1,,38,,,,,,,,,,,,,,,,,,1,,,37,,,,,,,
